"id","state_id:id","code","street","street_type","district","city_id:id"
cep_64064075,"br_pi","64064075","Carlos Pires Rebelo","Rua","Zoobotânico","city_881"
cep_64064045,"br_pi","64064045","Conceição de Queiroz Alves","Rua","Zoobotânico","city_881"
cep_64064050,"br_pi","64064050","Suína","Alameda","Zoobotânico","city_881"
cep_64064055,"br_pi","64064055","Doutor Francisco Artur Freire Rocha","Rua","Zoobotânico","city_881"
cep_64064060,"br_pi","64064060","Petúnia","Alameda","Zoobotânico","city_881"
cep_64064130,"br_pi","64064130","Jacarandá","Alameda","Zoobotânico","city_881"
cep_64064065,"br_pi","64064065","Valdeci Gomes","Rua","Zoobotânico","city_881"
cep_64064120,"br_pi","64064120","Lilás","Alameda","Zoobotânico","city_881"
cep_64064085,"br_pi","64064085","Joaquim Carlos Aragão","Rua","Zoobotânico","city_881"
cep_64064110,"br_pi","64064110","Embaúba","Alameda","Zoobotânico","city_881"
cep_64064080,"br_pi","64064080","Paineira","Alameda","Zoobotânico","city_881"
cep_64064105,"br_pi","64064105","Raimundo Soares Viana","Rua","Zoobotânico","city_881"
cep_64065200,"br_pi","64065200","Projetada","Rua","Cidade Industrial","city_881"
cep_64064095,"br_pi","64064095","Coronel José Ribeiro","Rua","Zoobotânico","city_881"
cep_64066200,"br_pi","64066200","Floresta","Rua","Pedra Mole","city_881"
cep_64064070,"br_pi","64064070","Resedá","Alameda","Zoobotânico","city_881"
cep_64066020,"br_pi","64066020","Jandáia","Rua","Pedra Mole","city_881"
cep_64065010,"br_pi","64065010","Projetada","Rua","Tabajaras","city_881"
cep_64066080,"br_pi","64066080","Salitre","Rua","Pedra Mole","city_881"
cep_64066060,"br_pi","64066060","Cantagalo","Rua","Pedra Mole","city_881"
cep_64066050,"br_pi","64066050","Vereador Joel Loureiro","Rua","Pedra Mole","city_881"
cep_64064200,"br_pi","64064200","Ivan Sobral Arcoverde","Rua","Zoobotânico","city_881"
cep_64066100,"br_pi","64066100","Pedra Branca","Rua","Pedra Mole","city_881"
cep_64066040,"br_pi","64066040","Varzinha","Rua","Pedra Mole","city_881"
cep_64066670,"br_pi","64066670","Doutor Ruy Lobão","Rua","Pedra Mole","city_881"
cep_64066160,"br_pi","64066160","Severino Correia da Silva","Rua","Pedra Mole","city_881"
cep_64064150,"br_pi","64064150","Glicínia","Alameda","Zoobotânico","city_881"
cep_64064100,"br_pi","64064100","Nandina","Alameda","Zoobotânico","city_881"
cep_64066110,"br_pi","64066110","Frontal","Rua","Pedra Mole","city_881"
cep_64066120,"br_pi","64066120","Pilar","Rua","Pedra Mole","city_881"
cep_64066130,"br_pi","64066130","Jaú","Rua","Pedra Mole","city_881"
cep_64066140,"br_pi","64066140","Andaraí","Rua","Pedra Mole","city_881"
cep_64066150,"br_pi","64066150","Refúgio","Rua","Pedra Mole","city_881"
cep_64066170,"br_pi","64066170","Salto","Rua","Pedra Mole","city_881"
cep_64067300,"br_pi","64067300","Meio Norte","Vila","Pedra Mole","city_881"
cep_64066070,"br_pi","64066070","das Almas","Rua","Pedra Mole","city_881"
cep_64066030,"br_pi","64066030","Lajeiro","Rua","Pedra Mole","city_881"
cep_64066010,"br_pi","64066010","Ana Maria Gonçalves e Silva","Rua","Pedra Mole","city_881"
cep_64066650,"br_pi","64066650","Doutor Afonso Elvas","Rua","Pedra Mole","city_881"
cep_64066790,"br_pi","64066790","Aérea","Vila","Pedra Mole","city_881"
cep_64066800,"br_pi","64066800","Vilanova","Vila","Pedra Mole","city_881"
cep_64077740,"br_pi","64077740","Doutor Pedro Teixeira","Rua","Itararé","city_881"
cep_64066640,"br_pi","64066640","Altamiro Area Leão","Rua","Pedra Mole","city_881"
