"id","code","name","aliquot","tax_id:id"
ncm_1619,"2517.30.00","Tarmacadame","",tax_4
ncm_1621,"2517.41.00","De mármore","",tax_4
ncm_1622,"2517.49.00","Outros","",tax_4
ncm_1624,"2518.10.00","Dolomita não calcinada nem sinterizada, denominada crua","",tax_4
ncm_1625,"2518.20.00","Dolomita calcinada ou sinterizada","",tax_4
ncm_1626,"2518.30.00","Aglomerados de dolomita","",tax_4
ncm_1628,"2519.10.00","Carbonato de magnésio natural (magnesita)","",tax_4
ncm_1630,"2519.90.10","Magnésia eletrofundida","",tax_4
ncm_1631,"2519.90.90","Outros","",tax_4
ncm_1635,"2520.10.11","Em pedaços irregulares (pedras)","",tax_4
ncm_1636,"2520.10.19","Outros","",tax_4
ncm_1637,"2520.10.20","Anidrita","",tax_4
ncm_1639,"2520.20.10","Moído, apto para uso odontológico","0",tax_4
ncm_1640,"2520.20.90","Outros","",tax_4
ncm_1641,"2521.00.00","Castinas; pedras calcárias utilizadas na fabricação de cal ou de cimento.","",tax_4
ncm_1643,"2522.10.00","Cal viva","",tax_4
ncm_1644,"2522.20.00","Cal apagada","",tax_4
ncm_1645,"2522.30.00","Cal hidráulica","",tax_4
ncm_1647,"2523.10.00","Cimentos não pulverizados, denominados clinkers","4",tax_4
ncm_1649,"2523.21.00","Cimentos brancos, mesmo corados artificialmente","4",tax_4
ncm_1651,"2523.29.10","Cimento comum","4",tax_4
ncm_1652,"2523.29.90","Outros","4",tax_4
ncm_1653,"2523.30.00","Cimentos aluminosos","4",tax_4
ncm_1654,"2523.90.00","Outros cimentos hidráulicos","4",tax_4
ncm_1656,"2524.10.00","Crocidolita","",tax_4
ncm_1657,"2524.90.00","Outros","",tax_4
ncm_1659,"2525.10.00","Mica em bruto ou clivada em folhas ou lamelas irregulares (splittings)","",tax_4
ncm_1660,"2525.20.00","Mica em pó","",tax_4
ncm_1661,"2525.30.00","Desperdícios de mica","",tax_4
ncm_1663,"2526.10.00","Não triturados nem em pó","",tax_4
ncm_1664,"2526.20.00","Triturados ou em pó","",tax_4
ncm_1666,"2528.10.00","Boratos de sódio naturais e seus concentrados (mesmo calcinados)","",tax_4
ncm_1667,"2528.90.00","Outros","",tax_4
ncm_1669,"2529.10.00","Feldspato","",tax_4
ncm_1671,"2529.21.00","Contendo, em peso, 97% ou menos de fluoreto de cálcio","",tax_4
ncm_1672,"2529.22.00","Contendo, em peso, mais de 97% de fluoreto de cálcio","",tax_4
ncm_1673,"2529.30.00","Leucita; nefelina e nefelina-sienito","",tax_4
ncm_1676,"2530.10.10","Perlita","",tax_4
ncm_1677,"2530.10.90","Outras","",tax_4
ncm_1678,"2530.20.00","Quiserita, epsomita (sulfatos de magnésio naturais)","",tax_4
ncm_1680,"2530.90.10","Espodumênio","",tax_4
ncm_1681,"2530.90.20","Areia de zircônio micronizada, própria para a preparação de esmaltes cerâmicos","",tax_4
ncm_1682,"2530.90.30","Minerais de metais das terras raras","",tax_4
ncm_1683,"2530.90.40","Terras corantes","",tax_4
ncm_1684,"2530.90.90","Outras","",tax_4
ncm_1687,"2601.11.00","Não aglomerados","",tax_4
ncm_1688,"2601.12.00","Aglomerados","",tax_4
ncm_1689,"2601.20.00","Piritas de ferro ustuladas (cinzas de piritas)","",tax_4
ncm_1691,"2602.00.10","Aglomerados","",tax_4
ncm_1692,"2602.00.90","Outros","",tax_4
ncm_1694,"2603.00.10","Sulfetos","",tax_4
ncm_1695,"2603.00.90","Outros","",tax_4
ncm_1696,"2604.00.00","Minérios de níquel e seus concentrados.","",tax_4
ncm_1697,"2605.00.00","Minérios de cobalto e seus concentrados.","",tax_4
ncm_1700,"2606.00.11","Não calcinada","",tax_4
ncm_1701,"2606.00.12","Calcinada","",tax_4
ncm_1702,"2606.00.90","Outros","",tax_4
ncm_1703,"2607.00.00","Minérios de chumbo e seus concentrados.","",tax_4
ncm_1705,"2608.00.10","Sulfetos","",tax_4
ncm_1706,"2608.00.90","Outros","",tax_4
ncm_1707,"2609.00.00","Minérios de estanho e seus concentrados.","",tax_4
ncm_1709,"2610.00.10","Cromita","",tax_4
ncm_1710,"2610.00.90","Outros","",tax_4
ncm_1711,"2611.00.00","Minérios de tungstênio e seus concentrados.","",tax_4
ncm_1713,"2612.10.00","Minérios de urânio e seus concentrados","",tax_4
ncm_1714,"2612.20.00","Minérios de tório e seus concentrados","",tax_4
ncm_1717,"2613.10.10","Molibdenita","",tax_4
ncm_1718,"2613.10.90","Outros","",tax_4
ncm_1720,"2613.90.10","Molibdenita","",tax_4
ncm_1721,"2613.90.90","Outros","",tax_4
ncm_1723,"2614.00.10","Ilmenita","",tax_4
ncm_1724,"2614.00.90","Outros","",tax_4
ncm_1727,"2615.10.10","Badeleíta","",tax_4
ncm_1728,"2615.10.20","Zirconita","",tax_4
ncm_1729,"2615.10.90","Outros","",tax_4
ncm_1730,"2615.90.00","Outros","",tax_4
ncm_1732,"2616.10.00","Minérios de prata e seus concentrados","",tax_4
ncm_1733,"2616.90.00","Outros","",tax_4
ncm_1735,"2617.10.00","Minérios de antimônio e seus concentrados","",tax_4
ncm_1736,"2617.90.00","Outros","",tax_4
ncm_1737,"2618.00.00","Escória de altos-fornos granulada (areia de escória) proveniente da fabricação de ferro fundido, ferro ou aço.","",tax_4
ncm_1738,"2619.00.00","Escórias (exceto escória de altos-fornos granulada) e outros desperdícios da fabricação de ferro fundido ferro ou aço.","",tax_4
ncm_1741,"2620.11.00","Mates de galvanização","",tax_4
ncm_1742,"2620.19.00","Outros","",tax_4
ncm_1744,"2620.21.00","Lamas de gasolina contendo chumbo e lamas de compostos antidetonantes contendo chumbo","",tax_4
ncm_1745,"2620.29.00","Outros","",tax_4
ncm_1746,"2620.30.00","Contendo principalmente cobre","",tax_4
ncm_1747,"2620.40.00","Contendo principalmente alumínio","",tax_4
ncm_1748,"2620.60.00","Contendo mercúrio, tálio ou suas misturas, dos tipos utilizados para extração de arsênio ou desses metais ou para fabricação dos seus compostos químicos","",tax_4
ncm_1750,"2620.91.00","Contendo antimônio, berílio, cádmio, cromo ou suas misturas","",tax_4
ncm_1752,"2620.99.10","Contendo principalmente titânio","",tax_4
ncm_1753,"2620.99.90","Outros","",tax_4
ncm_1755,"2621.10.00","Cinzas e resíduos provenientes da incineração de lixos municipais","",tax_4
ncm_1757,"2621.90.10","Cinzas de origem vegetal","",tax_4
ncm_1758,"2621.90.90","Outras","",tax_4
ncm_1761,"2701.11.00","Antracita","",tax_4
ncm_1762,"2701.12.00","Hulha betuminosa","",tax_4
ncm_1763,"2701.19.00","Outras Hulhas","",tax_4
ncm_1764,"2701.20.00","Briquetes, bolas em aglomerados e combustíveis sólidos semelhantes, obtidos a partir da hulha","",tax_4
ncm_1766,"2702.10.00","Linhitas, mesmo em pó, mas não aglomeradas","",tax_4
ncm_1767,"2702.20.00","Linhitas aglomeradas","",tax_4
ncm_1768,"2703.00.00","Turfa (incluída a turfa para cama de animais), mesmo aglomerada.","",tax_4
ncm_1770,"2704.00.10","Coques","",tax_4
ncm_1771,"2704.00.90","Outros","",tax_4
ncm_1772,"2705.00.00","Gás de hulha, gás de água, gás pobre (gás de ar) e gases semelhantes, exceto gases de petróleo e outros hidrocarbonetos gasosos. ","",tax_4
ncm_1773,"2706.00.00","Alcatrões de hulha, de linhita ou de turfa e outros alcatrões minerais, mesmo desidratados ou parcialmente destilados, incluídos os alcatrões reconstituídos.","",tax_4
ncm_1775,"2707.10.00","Benzol (benzeno)","0",tax_4
ncm_1776,"2707.20.00","Toluol (tolueno)","0",tax_4
ncm_1777,"2707.30.00","Xilol (xilenos)","0",tax_4
ncm_1778,"2707.40.00","Naftaleno","0",tax_4
ncm_1779,"2707.50.00","Outras misturas de hidrocarbonetos aromáticos que destilem, incluídas as perdas, uma fração superior ou igual a 65% , em volume, a 250°C, segundo o método ASTM D 86","0",tax_4
ncm_1781,"2707.91.00","Óleos de creosoto","0",tax_4
ncm_1783,"2707.99.10","Cresóis","0",tax_4
ncm_1784,"2707.99.90","Outros","0",tax_4
ncm_1786,"2708.10.00","Breu","5",tax_4
ncm_1787,"2708.20.00","Coque de breu","5",tax_4
ncm_1789,"2709.00.10","De petróleo","",tax_4
ncm_1790,"2709.00.90","Outros","",tax_4
ncm_1794,"2710.11.10","Hexano comercial ","8",tax_4
ncm_1796,"2710.11.21","Diisobutileno","8",tax_4
ncm_1797,"2710.11.29","Outras","8",tax_4
ncm_1798,"2710.11.30","Aguarrás mineral (White spirit)","",tax_4
ncm_1800,"2710.11.41","Para petroquímica","",tax_4
ncm_1801,"2710.11.49","Outras","",tax_4
ncm_1803,"2710.11.51","De aviação","",tax_4
ncm_1804,"2710.11.59","Outras","",tax_4
ncm_1805,"2710.11.60","Mistura de hidrocarbonetos acíclicos e cíclicos, saturados, derivados de frações de petróleo, contendo em peso, menos de 2%, de hidrocarbonetos aromáticos, cuja curva de destilação, segundo o método ASTM D 86, apresenta um ponto inicial mínimo de 70ºC e u","8",tax_4
ncm_1806,"2710.11.90","Outros ","8",tax_4
ncm_1809,"2710.19.11","De aviação","",tax_4
ncm_1810,"2710.19.19","Outros","",tax_4
ncm_1812,"2710.19.21","Gasóleo (óleo diesel)","",tax_4
ncm_1813,"2710.19.22","Fuel-oil","",tax_4
ncm_1814,"2710.19.29","Outros","",tax_4
ncm_1816,"2710.19.31","Sem aditivos","",tax_4
ncm_1817,"2710.19.32","Com aditivos","",tax_4
ncm_1819,"2710.19.91","Óleos minerais brancos (óleos de vaselina ou de parafina)","0",tax_4
ncm_1820,"2710.19.92","Líquidos para transmissões hidráulicas","8",tax_4
ncm_1821,"2710.19.93","Óleos para isolamento elétrico","8",tax_4
ncm_1822,"2710.19.94","Mistura de hidrocarbonetos acíclicos e cíclicos, saturados, derivados de frações de petróleo, contendo, em peso, menos de 2%, de hidrocarbonetos aromáticos, que destila, segundo o método ASTM D 86, uma fração inferior a 90%, em volume, a 210ºC com um pont","8",tax_4
ncm_1823,"2710.19.99","Outros","8",tax_4
ncm_1825,"2710.91.00","Contendo difenilas policloradas (PCB), terfenilas policloradas (PCT) ou difenilas polibromadas (PBB)","0",tax_4
ncm_1826,"2710.99.00","Outros","0",tax_4
ncm_1829,"2711.11.00","Gás natural","",tax_4
ncm_1831,"2711.12.10","Bruto","",tax_4
ncm_1832,"2711.12.90","Outros","",tax_4
ncm_1833,"2711.13.00","Butanos","",tax_4
ncm_1834,"2711.14.00","Etileno, propileno, butileno e butadieno","",tax_4
ncm_1836,"2711.19.10","Gás liquefeito de petróleo (GLP)","",tax_4
ncm_1837,"2711.19.90","Outros","",tax_4
ncm_1839,"2711.21.00","Gás natural","",tax_4
ncm_1841,"2711.29.10","Butanos","",tax_4
ncm_1842,"2711.29.90","Outros","",tax_4
ncm_1844,"2712.10.00","Vaselina","8",tax_4
ncm_1845,"2712.20.00","Parafina contendo, em peso, menos de 0,75% de óleo","0",tax_4
ncm_1846,"2712.90.00","Outros","0",tax_4
ncm_1849,"2713.11.00","Não calcinado","4",tax_4
ncm_1850,"2713.12.00","Calcinado","4",tax_4
ncm_1851,"2713.20.00","Betume de petróleo","4",tax_4
ncm_1852,"2713.90.00","Outros resíduos dos óleos de petróleo ou de minerais betuminosos","4",tax_4
ncm_1854,"2714.10.00","Xistos e areias betuminosos","",tax_4
ncm_1855,"2714.90.00","Outros","",tax_4
ncm_1856,"2715.00.00","Misturas betuminosas à base de asfalto ou de betume naturais, de betume de petróleo, de alcatrão mineral ou de breu de alcatrão mineral (por exemplo, mástiques betuminosos e cut-backs).","5",tax_4
ncm_1857,"2716.00.00","Energia elétrica.","",tax_4
ncm_1859,"2801.10.00","Cloro","0",tax_4
ncm_1861,"2801.20.10","Sublimado","0",tax_4
ncm_1862,"2801.20.90","Outros","0",tax_4
ncm_1863,"2801.30.00","Flúor; bromo","0",tax_4
ncm_1864,"2802.00.00","Enxofre sublimado ou precipitado; enxofre coloidal.","0",tax_4
ncm_1867,"2803.00.11","Negros-de-acetileno","0",tax_4
ncm_1868,"2803.00.19","Outros","0",tax_4
ncm_1869,"2803.00.90","Outros","0",tax_4
ncm_1871,"2804.10.00","Hidrogênio","0",tax_4
ncm_1873,"2804.21.00","Argônio","0",tax_4
ncm_1875,"2804.29.10","Hélio líquido","0",tax_4
ncm_1876,"2804.29.90","Outros","0",tax_4
ncm_1877,"2804.30.00","Nitrogênio","0",tax_4
ncm_1878,"2804.40.00","Oxigênio","0",tax_4
ncm_1879,"2804.50.00","Boro; telúrio","0",tax_4
ncm_1881,"2804.61.00","Contendo, em peso, pelo menos 99,99% de silício","0",tax_4
ncm_1882,"2804.69.00","Outro","0",tax_4
ncm_1884,"2804.70.10","Branco","0",tax_4
ncm_1885,"2804.70.20","Vermelho ou amorfo","0",tax_4
ncm_1886,"2804.70.30","Negro","0",tax_4
ncm_1887,"2804.80.00","Arsênio","0",tax_4
ncm_1888,"2804.90.00","Selênio","0",tax_4
ncm_1891,"2805.11.00","Sódio","0",tax_4
ncm_1892,"2805.12.00","Cálcio","0",tax_4
ncm_1894,"2805.19.10","Estrôncio","0",tax_4
ncm_1895,"2805.19.20","Bário","0",tax_4
ncm_1896,"2805.19.90","Outros","0",tax_4
ncm_1898,"2805.30.10","Liga de cério, com teor de ferro inferior ou igual a 5%, em peso (Mischmetal)","0",tax_4
ncm_1899,"2805.30.90","Outros","0",tax_4
ncm_1900,"2805.40.00","Mercúrio","0",tax_4
ncm_1903,"2806.10.10","Em estado gasoso ou liquefeito","0",tax_4
ncm_1904,"2806.10.20","Em solução aquosa","0",tax_4
ncm_1905,"2806.20.00","Ácido clorossulfúrico","0",tax_4
ncm_1907,"2807.00.10","Ácido sulfúrico","0",tax_4
ncm_1908,"2807.00.20","Oleum (ácido sulfúrico fumante)","0",tax_4
ncm_1910,"2808.00.10","Ácido nítrico","0",tax_4
ncm_1911,"2808.00.20","Ácidos sulfonítricos","0",tax_4
ncm_1913,"2809.10.00","Pentóxido de difósforo","0",tax_4
ncm_1916,"2809.20.11","Com teor de ferro inferior a 750ppm","0",tax_4
ncm_1917,"2809.20.19","Outros","0",tax_4
ncm_1918,"2809.20.20","Ácidos metafosfóricos","0",tax_4
ncm_1919,"2809.20.30","Ácido pirofosfórico","0",tax_4
ncm_1920,"2809.20.90","Outros","0",tax_4
ncm_1922,"2810.00.10","Ácido ortobórico","0",tax_4
ncm_1923,"2810.00.90","Outros","0",tax_4
ncm_1926,"2811.11.00","Fluoreto de hidrogênio (ácido fluorídrico)","0",tax_4
ncm_1928,"2811.19.10","Ácido aminossulfônico (ácido sulfâmico)","0",tax_4
ncm_1929,"2811.19.20","Ácido fosfônico (ácido fosforoso)","0",tax_4
ncm_1930,"2811.19.30","Ácido perclórico","0",tax_4
ncm_1931,"2811.19.40","Fluorácidos e outros compostos de flúor","0",tax_4
ncm_1932,"2811.19.50","Cianeto de hidrogênio","0",tax_4
ncm_1933,"2811.19.90","Outros","0",tax_4
ncm_1935,"2811.21.00","Dióxido de carbono","0",tax_4
ncm_1937,"2811.22.10","Obtido por precipitação química","0",tax_4
ncm_1938,"2811.22.20","Tipo aerogel","0",tax_4
ncm_1939,"2811.22.30","Gel de sílica","0",tax_4
ncm_1940,"2811.22.90","Outros","0",tax_4
ncm_1942,"2811.29.10","Dióxido de enxofre","0",tax_4
ncm_1943,"2811.29.90","Outros","0",tax_4
ncm_1947,"2812.10.11","Tricloreto de fósforo","0",tax_4
ncm_1948,"2812.10.12","Pentacloreto de fósforo","0",tax_4
ncm_1949,"2812.10.13","Monocloreto de enxofre","0",tax_4
ncm_1950,"2812.10.14","Dicloreto de enxofre","0",tax_4
ncm_1951,"2812.10.15","Tricloreto de arsênio","0",tax_4
ncm_1952,"2812.10.19","Outros","0",tax_4
ncm_1954,"2812.10.21","Oxidicloreto de enxofre (cloreto de tionila)","0",tax_4
ncm_1955,"2812.10.22","Oxitricloreto de fósforo (cloreto de fosforila)","0",tax_4
ncm_1956,"2812.10.23","Oxidicloreto de carbono (fosgênio ou cloreto de carbonila)","0",tax_4
ncm_1957,"2812.10.29","Outros","0",tax_4
ncm_1958,"2812.90.00","Outros","0",tax_4
ncm_1960,"2813.10.00","Dissulfeto de carbono","0",tax_4
ncm_1962,"2813.90.10","Pentassulfeto de difósforo","0",tax_4
ncm_1963,"2813.90.90","Outros","0",tax_4
ncm_1965,"2814.10.00","Amoníaco anidro","0",tax_4
ncm_1966,"2814.20.00","Amoníaco em solução aquosa (amônia)","0",tax_4
ncm_1969,"2815.11.00","Sólido","0",tax_4
ncm_1970,"2815.12.00","Em solução aquosa (lixívia de soda cáustica)","0",tax_4
ncm_1971,"2815.20.00","Hidróxido de potássio (potassa cáustica)","0",tax_4
ncm_1972,"2815.30.00","Peróxidos de sódio ou de potássio","0",tax_4
ncm_1975,"2816.10.10","Hidróxido","0",tax_4
ncm_1976,"2816.10.20","Peróxido","0",tax_4
ncm_1978,"2816.40.10","Hidróxido de bário","0",tax_4
ncm_1979,"2816.40.90","Outros","0",tax_4
ncm_1981,"2817.00.10","Óxido de zinco (Branco de zinco)","0",tax_4
ncm_1982,"2817.00.20","Peróxido de zinco","0",tax_4
ncm_1985,"2818.10.10","Branco, que passe através de uma peneira com abertura de malha de 63 micrômetros (mícrons) em proporção superior a 90%, em peso","0",tax_4
ncm_1986,"2818.10.90","Outros","0",tax_4
ncm_1988,"2818.20.10","Alumina calcinada","0",tax_4
ncm_1989,"2818.20.90","Outros","0",tax_4
ncm_1990,"2818.30.00","Hidróxido de alumínio","0",tax_4
ncm_1992,"2819.10.00","Trióxido de cromo","0",tax_4
ncm_1994,"2819.90.10","Óxidos","0",tax_4
ncm_1995,"2819.90.20","Hidróxidos","0",tax_4
ncm_1997,"2820.10.00","Dióxido de manganês","0",tax_4
ncm_1999,"2820.90.10","Óxido manganoso","0",tax_4
ncm_2000,"2820.90.20","Trióxido de dimanganês (sesquióxido de manganês)","0",tax_4
ncm_2001,"2820.90.30","Tetraóxido de trimanganês (óxido salino de manganês)","0",tax_4
ncm_2002,"2820.90.40","Heptaóxido de dimanganês (anidrido permangânico)","0",tax_4
ncm_2006,"2821.10.11","Com teor de Fe2O3 superior ou igual a 85%, em peso","0",tax_4
ncm_2007,"2821.10.19","Outros","0",tax_4
ncm_2008,"2821.10.20","Óxido ferroso-férrico (óxido magnético de ferro), com teor de Fe3O4 superior ou igual a 93%, em peso","0",tax_4
ncm_2009,"2821.10.30","Hidróxidos de ferro","0",tax_4
ncm_2010,"2821.10.90","Outros","0",tax_4
ncm_2011,"2821.20.00","Terras corantes","0",tax_4
ncm_2013,"2822.00.10","Tetraóxido de tricobalto (óxido salino de cobalto)","0",tax_4
ncm_2014,"2822.00.90","Outros","0",tax_4
ncm_2016,"2823.00.10","Tipo anatase","0",tax_4
ncm_2017,"2823.00.90","Outros","0",tax_4
ncm_2019,"2824.10.00","Monóxido de chumbo (litargírio, massicote)","0",tax_4
ncm_2021,"2824.90.10","Mínio (zarcão) e mínio-laranja (mine-orange)","0",tax_4
ncm_2022,"2824.90.90","Outros","0",tax_4
ncm_2025,"2825.10.10","Hidrazina e seus sais inorgânicos","0",tax_4
ncm_2026,"2825.10.20","Hidroxilamina e seus sais inorgânicos","0",tax_4
ncm_2028,"2825.20.10","Óxido","0",tax_4
ncm_2029,"2825.20.20","Hidróxido","0",tax_4
ncm_2031,"2825.30.10","Pentóxido de divanádio","0",tax_4
ncm_2032,"2825.30.90","Outros","0",tax_4
ncm_2034,"2825.40.10","Óxido niqueloso","0",tax_4
ncm_2035,"2825.40.90","Outros","0",tax_4
ncm_2037,"2825.50.10","Óxido cúprico, com teor de CuO superior ou igual a 98%, em peso","0",tax_4
ncm_2038,"2825.50.90","Outros","0",tax_4
ncm_2040,"2825.60.10","Óxidos de germânio","0",tax_4
ncm_2041,"2825.60.20","Dióxido de zircônio","0",tax_4
ncm_2043,"2825.70.10","Trióxido de molibdênio","0",tax_4
ncm_2044,"2825.70.90","Outros","0",tax_4
ncm_2046,"2825.80.10","Trióxido de antimônio","0",tax_4
ncm_2047,"2825.80.90","Outros","0",tax_4
ncm_2049,"2825.90.10","Óxido de cádmio","0",tax_4
ncm_2050,"2825.90.20","Trióxido de tungstênio (volfrâmio)","0",tax_4
ncm_2051,"2825.90.90","Outros","0",tax_4
ncm_2054,"2826.12.00","De alumínio","0",tax_4
ncm_2056,"2826.19.10","Trifluoreto de cromo","0",tax_4
ncm_2057,"2826.19.20","Fluoreto ácido de amônio","0",tax_4
ncm_2058,"2826.19.90","Outros","0",tax_4
ncm_2059,"2826.30.00","Hexafluoroaluminato de sódio (criolita sintética)","0",tax_4
ncm_2061,"2826.90.10","Fluoroaluminato de potássio","0",tax_4
ncm_2062,"2826.90.20","Fluorossilicatos de sódio ou de potássio","0",tax_4
ncm_2063,"2826.90.90","Outros","0",tax_4
ncm_2065,"2827.10.00","Cloreto de amônio","0",tax_4
ncm_2067,"2827.20.10","Com teor de CaCl2 superior ou igual a 98%, em peso, em base seca","0",tax_4
ncm_2068,"2827.20.90","Outros","0",tax_4
ncm_2071,"2827.31.10","Com teor de MgCl2 inferior a 98%, em peso, e de cálcio (Ca) inferior ou igual a 0,5%, em peso","0",tax_4
ncm_2072,"2827.31.90","Outros","0",tax_4
ncm_2073,"2827.32.00","De alumínio","0",tax_4
ncm_2074,"2827.35.00","De níquel","0",tax_4
ncm_2076,"2827.39.10","De cobre I (cloreto cuproso ou monocloreto de cobre)","0",tax_4
ncm_2077,"2827.39.20","De titânio","0",tax_4
ncm_2078,"2827.39.40","De zircônio","0",tax_4
ncm_2079,"2827.39.50","De antimônio","0",tax_4
ncm_2080,"2827.39.60","De lítio","0",tax_4
ncm_2081,"2827.39.70","De bismuto","0",tax_4
ncm_2083,"2827.39.91","De cádmio","0",tax_4
ncm_2084,"2827.39.92","De césio","0",tax_4
ncm_2085,"2827.39.93","De cromo","0",tax_4
ncm_2086,"2827.39.94","De estrôncio","0",tax_4
ncm_2087,"2827.39.95","De manganês","0",tax_4
ncm_2088,"2827.39.96","De ferro","0",tax_4
ncm_2089,"2827.39.97","De cobalto","0",tax_4
ncm_2090,"2827.39.98","De zinco","0",tax_4
ncm_2091,"2827.39.99","Outros","0",tax_4
ncm_2094,"2827.41.10","Oxicloretos","0",tax_4
ncm_2095,"2827.41.20","Hidroxicloretos","0",tax_4
ncm_2098,"2827.49.11","De bismuto","0",tax_4
ncm_2099,"2827.49.12","De zircônio","0",tax_4
ncm_2100,"2827.49.19","Outros","0",tax_4
ncm_2102,"2827.49.21","De alumínio","0",tax_4
ncm_2103,"2827.49.29","Outros","0",tax_4
ncm_2105,"2827.51.00","Brometos de sódio ou de potássio","0",tax_4
ncm_2106,"2827.59.00","Outros","0",tax_4
ncm_2109,"2827.60.11","De sódio","0",tax_4
ncm_2110,"2827.60.12","De potássio","0",tax_4
ncm_2111,"2827.60.19","Outros","0",tax_4
ncm_2113,"2827.60.21","De potássio","0",tax_4
ncm_2114,"2827.60.29","Outros","0",tax_4
ncm_2116,"2828.10.00","Hipoclorito de cálcio comercial e outros hipocloritos de cálcio","0",tax_4
ncm_2119,"2828.90.11","De sódio","0",tax_4
ncm_2120,"2828.90.19","Outros","0",tax_4
ncm_2121,"2828.90.20","Clorito de sódio","0",tax_4
ncm_2122,"2828.90.90","Outros","0",tax_4
ncm_2125,"2829.11.00","De sódio","0",tax_4
ncm_2127,"2829.19.10","De cálcio","0",tax_4
ncm_2128,"2829.19.20","De potássio","0",tax_4
ncm_2129,"2829.19.90","Outros","0",tax_4
ncm_2132,"2829.90.11","De sódio","0",tax_4
ncm_2133,"2829.90.12","De potássio","0",tax_4
ncm_2134,"2829.90.19","Outros","0",tax_4
ncm_2136,"2829.90.21","De sódio","0",tax_4
ncm_2137,"2829.90.22","De potássio","0",tax_4
ncm_2138,"2829.90.29","Outros","0",tax_4
ncm_2140,"2829.90.31","De potássio","0",tax_4
ncm_2141,"2829.90.32","De cálcio","0",tax_4
ncm_2142,"2829.90.39","Outros","0",tax_4
ncm_2143,"2829.90.40","Periodatos","0",tax_4
ncm_2144,"2829.90.50","Percloratos","0",tax_4
ncm_2147,"2830.10.10","De dissódio","0",tax_4
ncm_2148,"2830.10.20","De monossódio (hidrogenossulfeto de sódio)","0",tax_4
ncm_2151,"2830.90.11","De molibdênio IV (dissulfeto de molibdênio)","0",tax_4
ncm_2152,"2830.90.12","De bário","0",tax_4
ncm_2153,"2830.90.13","De potássio","0",tax_4
ncm_2154,"2830.90.14","De chumbo","0",tax_4
ncm_2155,"2830.90.15","De estrôncio","0",tax_4
ncm_2156,"2830.90.16","De zinco","0",tax_4
ncm_2157,"2830.90.19","Outros","0",tax_4
ncm_2158,"2830.90.20","Polissulfetos","0",tax_4
ncm_2162,"2831.10.11","Estabilizados","0",tax_4
ncm_2163,"2831.10.19","Outros","0",tax_4
ncm_2165,"2831.10.21","Estabilizados com formaldeído","0",tax_4
ncm_2166,"2831.10.29","Outros","0",tax_4
ncm_2168,"2831.90.10","Ditionito de zinco","0",tax_4
ncm_2169,"2831.90.90","Outros","0",tax_4
ncm_2172,"2832.10.10","De dissódio","0",tax_4
ncm_2173,"2832.10.90","Outros","0",tax_4
ncm_2174,"2832.20.00","Outros sulfitos","0",tax_4
ncm_2176,"2832.30.10","De amônio","0",tax_4
ncm_2177,"2832.30.20","De sódio","0",tax_4
ncm_2178,"2832.30.90","Outros","0",tax_4
ncm_2182,"2833.11.10","Anidro","0",tax_4
ncm_2183,"2833.11.90","Outros","0",tax_4
ncm_2184,"2833.19.00","Outros","0",tax_4
ncm_2186,"2833.21.00","De magnésio","0",tax_4
ncm_2187,"2833.22.00","De alumínio","0",tax_4
ncm_2188,"2833.24.00","De níquel","0",tax_4
ncm_2190,"2833.25.10","Cuproso","0",tax_4
ncm_2191,"2833.25.20","Cúprico","0",tax_4
ncm_2193,"2833.27.10","Com teor de BaSO4 superior ou igual a 97,5%, em peso","0",tax_4
ncm_2194,"2833.27.90","Outros","0",tax_4
ncm_2196,"2833.29.10","De antimônio","0",tax_4
ncm_2197,"2833.29.20","De lítio","0",tax_4
ncm_2198,"2833.29.30","De estrôncio","0",tax_4
ncm_2199,"2833.29.40","Sulfato ferroso","0",tax_4
ncm_2200,"2833.29.50","Neutro de chumbo","0",tax_4
ncm_2201,"2833.29.60","De cromo","0",tax_4
ncm_2202,"2833.29.70","De zinco","0",tax_4
ncm_2203,"2833.29.90","Outros","0",tax_4
ncm_2204,"2833.30.00","Alumes","0",tax_4
ncm_2206,"2833.40.10","De sódio","0",tax_4
ncm_2207,"2833.40.20","De amônio","0",tax_4
ncm_2208,"2833.40.90","Outros","0",tax_4
ncm_2211,"2834.10.10","De sódio","0",tax_4
ncm_2212,"2834.10.90","Outros","0",tax_4
ncm_2215,"2834.21.10","Com teor de KNO3 inferior ou igual a 98%, em peso","0",tax_4
ncm_2216,"2834.21.90","Outros","0",tax_4
ncm_2218,"2834.29.10","De cálcio, com teor de nitrogênio inferior ou igual a 16%, em peso","",tax_4
ncm_2219,"2834.29.30","De alumínio","0",tax_4
ncm_2220,"2834.29.40","De lítio","0",tax_4
ncm_2221,"2834.29.90","Outros","0",tax_4
ncm_2225,"2835.10.11","De sódio","0",tax_4
ncm_2226,"2835.10.19","Outros","0",tax_4
ncm_2228,"2835.10.21","Dibásico de chumbo","0",tax_4
ncm_2229,"2835.10.29","Outros","0",tax_4
ncm_2231,"2835.22.00","Monossódico ou dissódico","0",tax_4
ncm_2232,"2835.24.00","De potássio","0",tax_4
ncm_2233,"2835.25.00","Hidrogeno-ortofosfato de cálcio (fosfato dicálcico)","0",tax_4
ncm_2234,"2835.26.00","Outros fosfatos de cálcio","0",tax_4
ncm_2236,"2835.29.10","De ferro","0",tax_4
