"id","code","description","parent_id:id","country_id:id","state_id:id","city_id:id","internal_type"
"fiscal_operation_service_230","07.02.13","execução, por administração, de obras hidráulicas","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_231","07.02.14","execução, por administração, de obras hidráulicas componentes de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_232","07.02.15","execução, por empreitada ou subempreitada, de obras elétricas","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_233","07.02.16","execução, por empreitada ou subempreitada, de obras elétricas componentes de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_234","07.02.17","execução, por administração, de obras elétricas","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_235","07.02.18","execução, por administração, de obras elétricas componentes de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_236","07.02.19","obras assemelhadas a  obras de construção civil, hidráulicas ou elétricas","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_237","07.02.20","obras assemelhadas a  obras de construçao civil, hidráulicas ou elétricas, inclusive sondagem, perfuração de poços, escavação, drenagem e irrigação, terraplanagem, pavimentação, concretagem e a instalação e montagem de produtos, peças e equipamentos quando tais obras ou serviços forem componentes de obra, licenciada, que vise a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos ","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_238","07.02.21","construção de empreendimentos habitacionais de interesse social e de arrendamento residencial assim entendidos aqueles expressamente reconhecidos pela Secretaria Municipal de Habitação como inseridos na política habitacional municipal, estadual e federal, destinados à população com renda de até dez salários mínimos, conforme a Lei nº 5.065, de 10 de julho de 2009","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_239","07.02.22","sondagem","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_240","07.02.23","perfuração de poços","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_241","07.02.24","escavação","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_242","07.02.25","drenagem","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_243","07.02.26","irrigação","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_244","07.02.27","terraplanagem","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_245","07.02.28","pavimentação","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_246","07.02.29","concretagem de fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_247","07.02.30","concretagem, exceto fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_248","07.02.31","instalação de equipamentos, incluindo elevadores ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_249","07.02.32","montagem de equipamentos, incluindo elevadores ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_250","07.02.33","instalação de peças","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_251","07.02.34","montagem de peças","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_252","07.02.35","montagem de fôrmas in loco de fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_253","07.02.36","montagem de fôrmas in loco, exceto fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_254","07.02.37","serviços de armação in loco de fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_255","07.02.38","serviços de armação in loco, exceto fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_256","07.02.39","confecção de fôrmas sob encomenda de fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_257","07.02.40","confecção de fôrmas sob encomenda, exceto fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_258","07.02.41","fabricação de produtos de concreto sob encomenda","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_259","07.02.42","confecção de armações metálicas sob encomenda de fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_260","07.02.43","confecção de armações metálicas sob encomenda, exceto fundações ou contenções","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_261","07.02.44","instalação elétrica, incluindo redes de computadores ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_262","07.02.45","instalação hidráulica, incluindo louças, metais ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_263","07.02.46","instalação contra incêndio","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_264","07.02.47","confecção de armações metálicas sob encomenda","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_265","07.02.48","fabricação de produtos de gesso sob encomenda","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_266","07.02.49","fabricação de produtos de cimento sob encomenda","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_267","07.02.50","confecção de produtos de fibrocimento sob encomenda","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_268","07.02.51","assentamento de alvenaria","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_269","07.02.52","colocação ou instalação de assoalhos","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_270","07.02.53","colocação ou instalação de revestimentos em paredes","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_271","07.02.54","serviços de pintura ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_272","07.02.55","colocação ou instalação de vidros","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_273","07.02.56","colocação ou instalação de esquadrias metálicas","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_274","07.02.57","colocação ou instalação de esquadrias de madeira","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_275","07.02.58","colocação ou instalação de ferragens de portas ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_276","07.02.59","colocação ou instalação de divisórias","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_277","07.02.60","colocação ou instalação de placas de gesso","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_278","07.02.61","recuperação de pisos ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_279","07.02.62","raspagem de pisos ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_280","07.02.63","polimento de pisos ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_281","07.02.64","lustração de pisos ou congêneres","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_282","07.02.65","calafetação","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_283","07.02.69","impermeabillização - construção civil","fiscal_operation_service_217","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_284","07.03   ","Elaboração de planos diretores, estudos de viabilidade, estudos organizacionais e outros, relacionados com obras e serviços de engenharia, elaboração de anteprojetos, projetos básicos e projetos executivos para trabalhos de engenharia.","fiscal_operation_service_206","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_285","07.03.01","elaboração de planos diretores relacionados com serviços de engenharia não relacionados a obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_286","07.03.02","engenharia consultiva - elaboração de planos diretores relacionados com obras ou serviços de engenharia (relacionados com obras de construção civil, hidráulicas, de escoramento  ou de contenção de encostas)","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_287","07.03.03","elaboração de estudos de viabilidade relacionados com serviços de engenharia não relacionados com obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_288","07.03.04","engenharia consultiva - elaboração de estudos de viabilidade, relacionados com obras ou serviços de engenharia (relacionados com obras de construção civil, hidráulicas, de escoramento  ou de contenção de encostas)","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_289","07.03.05","elaboração de estudos organizacionais e outros, relacionados com serviços de engenharia não relacionados com obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_290","07.03.06","engenharia consultiva - elaboração de estudos diversos relacionados com obras ou serviços de engenharia (relacionados com obras de construção civil, hidráulicas, de escoramento  ou de contenção de encostas)","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_291","07.03.07","elaboração de anteprojetos para trabalhos de engenharia não relacionados com obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_292","07.03.08","elaboração de projetos básicos para trabalhos de engenharia não relacionados com obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_293","07.03.09","elaboração de projetos executivos para trabalhos de engenharia não relacionados com obras de construção civil","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_294","07.03.10","engenharia consultiva - elaboração de anteprojetos, projetos básicos e projetos executivos para trabalhos de engenharia (relacionados com obras de construção civil, hidráulicas, de escoramento  ou de contenção de encostas)","fiscal_operation_service_284","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_295","07.04   ","Demolição","fiscal_operation_service_206","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_296","07.04.01","demolição","fiscal_operation_service_295","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_297","07.05   ","Reparação, conservação e reforma de edifícios, estradas, pontes, portos e congêneres (exceto o fornecimento de mercadorias produzidas pelo prestador dos serviços, fora do local da prestação dos serviços, que fica sujeito ao ICMS).","fiscal_operation_service_206","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_298","07.05.01","reparação de edifícios e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_299","07.05.02","reparação de estradas e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_300","07.05.03","reparação de pontes e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_301","07.05.04","reparação de portos  e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_302","07.05.05","reparação de imóveis em geral","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_303","07.05.06","reparação de edifícios ou congêneres, quando componente de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_304","07.05.07","conservação de edifícios e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_305","07.05.08","conservação de estradas e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_306","07.05.09","conservação de pontes e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_307","07.05.10","conservação de portos e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_308","07.05.11","conservação de imóveis em geral","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_309","07.05.12","conservação de edifícios ou congêneres, quando componente de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_310","07.05.13","reforma de edifícios e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_311","07.05.14","reforma de estradas e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_312","07.05.15","reforma de pontes e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_313","07.05.16","reforma de portos e congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_314","07.05.17","reforma de imóveis em geral","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_315","07.05.18","reforma de edifícios ou congêneres, quando componente de obra licenciada, visando a: erguimento de edificação para utilização como hotel, transformação de imóvel em hotel, acréscimo de edificação para aumentar o número de apartamentos de hotel já em funcionamento, ou incorporação, a hotel já em funcionamento, de imóvel ou parte de imóvel antes não utilizado com finalidade hoteleira, criando-se novos apartamentos","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_316","07.05.19","reforma de imóveis para conversão em residências integrantes de empreendimentos habitacionais de interesse social e de arrendamento residencial assim entendidos aqueles aqueles expressamente reconhecidos pela Secretaria Municipal de Habitação como inseridos na política habitacional municipal, estadual e federal, destinados à população com renda de até dez salários mínimos, conforme a Lei nº 5.065, de 10 de julho de 2009.","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_317","07.05.20","assentamento de alvenaria","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_318","07.05.21","colocação ou instalação de assoalhos","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_319","07.05.22","colocação ou instalação de revestimentos em paredes","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_320","07.05.23","serviços de pintura ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_321","07.05.24","colocação ou instalação de vidros","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_322","07.05.25","colocação ou instalação de esquadrias metálicas","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_323","07.05.26","colocação ou instalação de esquadrias de madeira","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_324","07.05.27","colocação ou instalação de ferragens de portas ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_325","07.05.28","colocação ou instalação de divisórias","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_326","07.05.29","colocação ou instalação de placas de gesso","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_327","07.05.30","recuperação de pisos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_328","07.05.31","raspagem de pisos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_329","07.05.32","polimento de pisos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_330","07.05.33","lustração de pisos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_331","07.05.34","calafetação","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_332","07.05.35","varrição de lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_333","07.05.36","coleta de resíduos lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_334","07.05.37","remoção de lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_335","07.05.38","impermeabilização - reparação ou reforma de edifícios, estradas, pontes, portos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_336","07.05.39","impermeabilização - conservação de edifícios, estradas, pontes, portos ou congêneres","fiscal_operation_service_297","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_337","07.06   ","Colocação e instalação de tapetes, carpetes, assoalhos, cortinas, revestimentos de parede, vidros, divisórias, placas de gesso e congêneres, com material fornecido pelo tomador do serviço.","fiscal_operation_service_206","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_338","07.06.01","colocação ou instalação de tapetes","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_339","07.06.02","colocação ou instalação de carpetes","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_340","07.06.03","colocação ou instalação de assoalhos","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_341","07.06.04","colocação ou instalação de cortinas","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_342","07.06.05","colocação ou instalação de revestimentos de parede","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_343","07.06.06","serviços de pintura ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_344","07.06.07","colocação ou instalação de vidros","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_345","07.06.08","colocação ou instalação de esquadrias metálicas","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_346","07.06.09","colocação ou instalação de esquadrias de madeira","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_347","07.06.10","colocação ou instalação de ferragens de portas ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_348","07.06.11","colocação ou instalação de divisórias","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_349","07.06.12","colocação ou instalação de placas de gesso","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_350","07.06.13","assentamento de alvenaria","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_351","07.06.14","colocação ou instalação de assoalhos","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_352","07.06.15","colocação ou instalação de revestimentos em paredes","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_353","07.06.16","serviços de pintura ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_354","07.06.17","colocação ou instalação de vidros","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_355","07.06.18","colocação ou instalação de esquadrias metálicas","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_356","07.06.19","colocação ou instalação de esquadrias de madeira","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_357","07.06.20","colocação ou instalação de ferragens de portas ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_358","07.06.21","colocação ou instalação de divisórias","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_359","07.06.22","colocação ou instalação de placas de gesso","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_360","07.06.23","recuperação de pisos ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_361","07.06.24","raspagem de pisos ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_362","07.06.25","polimento de pisos ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_363","07.06.26","lustração de pisos ou congêneres","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_364","07.06.27","calafetação","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_365","07.06.28","varrição de lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_366","07.06.29","coleta de resíduos lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_367","07.06.30","remoção de lixo, rejeitos ou outros resíduos quaisquer","fiscal_operation_service_337","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
"fiscal_operation_service_368","07.07   ","Recuperação, raspagem, polimento e lustração de pisos e congêneres.","fiscal_operation_service_206","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","view"
"fiscal_operation_service_369","07.07.01","recuperação de pisos ou congêneres","fiscal_operation_service_368","base.br","l10n_br_data_base.br_rj","l10n_br_data_base.city_3241","normal"
