"id","state_id:id","code","street","street_type","district","city_id:id"
cep_89224008,"l10n_br_data_base.br_sc","89224008","Dalvi Aparecido Moreira","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224007,"l10n_br_data_base.br_sc","89224007","Alfredo Cristofolini","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224005,"l10n_br_data_base.br_sc","89224005","Pio S. Santana","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224003,"l10n_br_data_base.br_sc","89224003","Passos","Servidão","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223407,"l10n_br_data_base.br_sc","89223407","Júlio Vieira","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89224031,"l10n_br_data_base.br_sc","89224031","Coronel Vieira","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223075,"l10n_br_data_base.br_sc","89223075","Beira Mar","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223420,"l10n_br_data_base.br_sc","89223420","José Romão Filho","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89224010,"l10n_br_data_base.br_sc","89224010","Guaíra","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223160,"l10n_br_data_base.br_sc","89223160","Presidente Washington Luiz","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223150,"l10n_br_data_base.br_sc","89223150","Euclides da Cunha","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223140,"l10n_br_data_base.br_sc","89223140","Itá","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223130,"l10n_br_data_base.br_sc","89223130","Humaitá","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223122,"l10n_br_data_base.br_sc","89223122","Eugênio Tomm","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223120,"l10n_br_data_base.br_sc","89223120","Otávio Rosa Filho","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223117,"l10n_br_data_base.br_sc","89223117","Fernando Sellmer","Servidão","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223113,"l10n_br_data_base.br_sc","89223113","Rosa Praxedes de Miranda Pereira","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223110,"l10n_br_data_base.br_sc","89223110","Riachuelo","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223165,"l10n_br_data_base.br_sc","89223165","Amandus Alandt","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89224036,"l10n_br_data_base.br_sc","89224036","Guaratinguetá","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224077,"l10n_br_data_base.br_sc","89224077","Vice-Prefeito Ivan Rodrigues","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224075,"l10n_br_data_base.br_sc","89224075","Carlos Roberto Vilpert","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224071,"l10n_br_data_base.br_sc","89224071","Frontin","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224069,"l10n_br_data_base.br_sc","89224069","Francisca Mathias","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224067,"l10n_br_data_base.br_sc","89224067","Waldemar João Domingos","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224063,"l10n_br_data_base.br_sc","89224063","Gêmeos","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224061,"l10n_br_data_base.br_sc","89224061","Willy Schossland","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224055,"l10n_br_data_base.br_sc","89224055","Martinho Van Biene","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224017,"l10n_br_data_base.br_sc","89224017","Áries","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224045,"l10n_br_data_base.br_sc","89224045","Professor Alfredo Moreira","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224015,"l10n_br_data_base.br_sc","89224015","Fernando Loth","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224281,"l10n_br_data_base.br_sc","89224281","Janaúba","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223750,"l10n_br_data_base.br_sc","89223750","Leandro Alves de Brito","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89224028,"l10n_br_data_base.br_sc","89224028","Waldir Ochner","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223760,"l10n_br_data_base.br_sc","89223760","Eduardo Fabricio de Souza","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89224025,"l10n_br_data_base.br_sc","89224025","Uruguaiana","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224024,"l10n_br_data_base.br_sc","89224024","João Lucas Lopes D'Ávila","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224021,"l10n_br_data_base.br_sc","89224021","Senador Rodrigo Lobo","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89224019,"l10n_br_data_base.br_sc","89224019","Touro","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223100,"l10n_br_data_base.br_sc","89223100","Tenente Antônio João","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89224051,"l10n_br_data_base.br_sc","89224051","Tabatinga","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223270,"l10n_br_data_base.br_sc","89223270","Samuel Heusy","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223080,"l10n_br_data_base.br_sc","89223080","Lagamar","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223385,"l10n_br_data_base.br_sc","89223385","Mariano Costa","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89223380,"l10n_br_data_base.br_sc","89223380","Willibaldes Silveira de Souza","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89223350,"l10n_br_data_base.br_sc","89223350","Barão de Teffé","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223340,"l10n_br_data_base.br_sc","89223340","Balneário de Camboriú","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223330,"l10n_br_data_base.br_sc","89223330","Pio XII","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223320,"l10n_br_data_base.br_sc","89223320","Rodrigues Alves","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223310,"l10n_br_data_base.br_sc","89223310","São Pedro","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223395,"l10n_br_data_base.br_sc","89223395","Tenente Antônio João","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89223170,"l10n_br_data_base.br_sc","89223170","Tomé de Souza","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223400,"l10n_br_data_base.br_sc","89223400","Alex Holz","Rua","Jardim Sofia","l10n_br_data_base.city_4446"
cep_89224041,"l10n_br_data_base.br_sc","89224041","Rocha Pombo","Rua","Jardim Iririú","l10n_br_data_base.city_4446"
cep_89223268,"l10n_br_data_base.br_sc","89223268","Expedicionário Antônio Elísio","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223267,"l10n_br_data_base.br_sc","89223267","Santa Eulália","Servidão","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223264,"l10n_br_data_base.br_sc","89223264","Maria Luiza Marcondes da Silva","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223263,"l10n_br_data_base.br_sc","89223263","Maria Vieira Duarte","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223262,"l10n_br_data_base.br_sc","89223262","Maria Martha do Rosário","Servidão","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223260,"l10n_br_data_base.br_sc","89223260","Leão XIII","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223250,"l10n_br_data_base.br_sc","89223250","Roberto Ponick","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223300,"l10n_br_data_base.br_sc","89223300","Abraham Lincoln","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223050,"l10n_br_data_base.br_sc","89223050","Carlos Alberto Neubauer","Rua","Bom Retiro","l10n_br_data_base.city_4446"
cep_89223175,"l10n_br_data_base.br_sc","89223175","Jurupé","Rua","Bom Retiro","l10n_br_data_base.city_4446"
