"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id"
cep_70305901,"l10n_br_base.br_df","70305901","SCS Quadra 5 Bloco A Lote 34","","Asa Sul","l10n_br_base.city_5564"
cep_70305904,"l10n_br_base.br_df","70305904","SCS Quadra 5 Bloco B Lote 80","","Asa Sul","l10n_br_base.city_5564"
cep_70340901,"l10n_br_base.br_df","70340901","SRTVS Bloco E Lotes 1/3","","Asa Sul","l10n_br_base.city_5564"
cep_70305917,"l10n_br_base.br_df","70305917","SCS Quadra 5 Bloco C Lote 154","","Asa Sul","l10n_br_base.city_5564"
cep_70075900,"l10n_br_base.br_df","70075900","Praça do Buriti","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70313915,"l10n_br_base.br_df","70313915","SCS Quadra 3 Bloco B Lotes 84/90","","Asa Sul","l10n_br_base.city_5564"
cep_70068900,"l10n_br_base.br_df","70068900","Esplanada dos Ministérios Bloco B","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70056900,"l10n_br_base.br_df","70056900","Esplanada dos Ministérios Bloco F","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70052900,"l10n_br_base.br_df","70052900","Esplanada dos Ministérios Bloco O","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70095900,"l10n_br_base.br_df","70095900","SAFS Quadra 6 Lote 1","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70075901,"l10n_br_base.br_df","70075901","Praça do Buriti","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70062900,"l10n_br_base.br_df","70062900","Esplanada dos Ministérios Bloco E","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70150906,"l10n_br_base.br_df","70150906","Praça dos Três Poderes","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70390911,"l10n_br_base.br_df","70390911","SEPS 715/915 Bloco A","","Asa Sul","l10n_br_base.city_5564"
cep_70302912,"l10n_br_base.br_df","70302912","SCS Quadra 2 Bloco C Lote 157","","Asa Sul","l10n_br_base.city_5564"
cep_70390907,"l10n_br_base.br_df","70390907","SHLS Bloco L","","Asa Sul","l10n_br_base.city_5564"
cep_70070909,"l10n_br_base.br_df","70070909","SAUS Quadra 4 Blocos K,L,N e O","","Asa Sul","l10n_br_base.city_5564"
cep_70304902,"l10n_br_base.br_df","70304902","SCS Quadra 4 Bloco A Lote 58","","Asa Sul","l10n_br_base.city_5564"
cep_70340903,"l10n_br_base.br_df","70340903","SRTVS Bloco N Lote 8","","Asa Sul","l10n_br_base.city_5564"
cep_70070912,"l10n_br_base.br_df","70070912","SAUS Quadra 5 Bloco H Lote 6","","Asa Sul","l10n_br_base.city_5564"
cep_70306918,"l10n_br_base.br_df","70306918","SCS Quadra 6 Bloco A Lote 13/14","","Asa Sul","l10n_br_base.city_5564"
cep_70610904,"l10n_br_base.br_df","70610904","SGO Quadra 2 Lote 190/250","","Setores Complementares","l10n_br_base.city_5564"
cep_70302907,"l10n_br_base.br_df","70302907","SCS Quadra 2 Bloco C Lote 78","","Asa Sul","l10n_br_base.city_5564"
cep_70070919,"l10n_br_base.br_df","70070919","SAUS Quadra 2 Lote 1-A","","Asa Sul","l10n_br_base.city_5564"
cep_70303910,"l10n_br_base.br_df","70303910","SCS Quadra 3 Bloco A Lotes 132/134","","Asa Sul","l10n_br_base.city_5564"
cep_70070924,"l10n_br_base.br_df","70070924","SAUS Quadra 4 Bloco K e O","","Asa Sul","l10n_br_base.city_5564"
cep_70305916,"l10n_br_base.br_df","70305916","SCS Quadra 5 Bloco C Lote 110","","Asa Sul","l10n_br_base.city_5564"
cep_70305907,"l10n_br_base.br_df","70305907","SCS Quadra 5 Bloco C Lote 8","","Asa Sul","l10n_br_base.city_5564"
cep_70316900,"l10n_br_base.br_df","70316900","SCS Quadra 2 Bloco D Lote 81","","Asa Sul","l10n_br_base.city_5564"
cep_70050900,"l10n_br_base.br_df","70050900","SAFS Quadra 4 Lote 03","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70318900,"l10n_br_base.br_df","70318900","SCS Quadra 2 Bloco B Lote 20","","Asa Sul","l10n_br_base.city_5564"
cep_70150904,"l10n_br_base.br_df","70150904","Praça dos Três Poderes 4º Andar","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70610902,"l10n_br_base.br_df","70610902","SPO Lote 7","","Setores Complementares","l10n_br_base.city_5564"
cep_70175900,"l10n_br_base.br_df","70175900","Praça dos Três Poderes Lote Único","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70165900,"l10n_br_base.br_df","70165900","Praça dos Três Poderes","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70068901,"l10n_br_base.br_df","70068901","Esplanada dos Ministérios Bloco B","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70065900,"l10n_br_base.br_df","70065900","Esplanada dos Ministérios Bloco U","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70604900,"l10n_br_base.br_df","70604900","SIG Quadra 6 Lote 800","","Zona Industrial","l10n_br_base.city_5564"
cep_70610901,"l10n_br_base.br_df","70610901","SIG Quadra 2 Lote 340","","Zona Industrial","l10n_br_base.city_5564"
cep_70631900,"l10n_br_base.br_df","70631900","Parque Ferroviário","","Zona Industrial","l10n_br_base.city_5564"
cep_70633900,"l10n_br_base.br_df","70633900","SMAN Área Especial 1","","Zona Industrial","l10n_br_base.city_5564"
cep_70044902,"l10n_br_base.br_df","70044902","Esplanada dos Ministérios Bloco R","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70636900,"l10n_br_base.br_df","70636900","Granja do Torto","","Granja do Torto","l10n_br_base.city_5564"
cep_70324900,"l10n_br_base.br_df","70324900","SCS Quadra 6 Bloco A Lote 110","","Asa Sul","l10n_br_base.city_5564"
cep_70053901,"l10n_br_base.br_df","70053901","Esplanada dos Ministérios Lote Único","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70150903,"l10n_br_base.br_df","70150903","SPP","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70150902,"l10n_br_base.br_df","70150902","Praça dos Três Poderes","","Zona Cívico-Administrativa","l10n_br_base.city_5564"
cep_70610903,"l10n_br_base.br_df","70610903","SGO Quadra 2 Lote 190/250","","Setores Complementares","l10n_br_base.city_5564"
