"id","state_id:id","code","street","street_type","district","city_id:id"
cep_41100285,"br_ba","41100285","São Pedro","Travessa","Pernambués","city_2161"
cep_41100130,"br_ba","41100130","Professor Souza Carneiro","Rua","Pernambués","city_2161"
cep_41100129,"br_ba","41100129","Maria Luiza","4ª Travessa","Pernambués","city_2161"
cep_41100128,"br_ba","41100128","Nova das Flores","Travessa","Pernambués","city_2161"
cep_41100127,"br_ba","41100127","Flor de Maio","4ª Travessa","Pernambués","city_2161"
cep_41100126,"br_ba","41100126","Urânia","1ª Travessa","Pernambués","city_2161"
cep_41100125,"br_ba","41100125","Santo Antônio de Pádua","4ª Travessa","Pernambués","city_2161"
cep_41100124,"br_ba","41100124","Flor de Maio","2ª Travessa","Pernambués","city_2161"
cep_41100123,"br_ba","41100123","Flor de Maio","1ª Travessa","Pernambués","city_2161"
cep_41100122,"br_ba","41100122","Hilda","2ª Travessa","Pernambués","city_2161"
cep_41100121,"br_ba","41100121","Hilda","1ª Travessa","Pernambués","city_2161"
cep_41100510,"br_ba","41100510","Santa Rosa","Travessa","Pernambués","city_2161"
cep_41100134,"br_ba","41100134","Alto da Mangueira","Rua","Pernambués","city_2161"
cep_41100133,"br_ba","41100133","São Benedito","Travessa","Pernambués","city_2161"
cep_41100268,"br_ba","41100268","Ezequiel","Vila","Pernambués","city_2161"
cep_41100355,"br_ba","41100355","Santo Antônio","Rua","Pernambués","city_2161"
cep_41100350,"br_ba","41100350","7 de Agosto","Rua","Pernambués","city_2161"
cep_41100345,"br_ba","41100345","7 de Agosto","Travessa","Pernambués","city_2161"
cep_41100340,"br_ba","41100340","das Flores","Rua","Pernambués","city_2161"
cep_41100335,"br_ba","41100335","Sete de Agosto","Vila","Pernambués","city_2161"
cep_41100330,"br_ba","41100330","do Sossego","Rua","Pernambués","city_2161"
cep_41100325,"br_ba","41100325","Euclydes da Cunha","2ª Travessa","Pernambués","city_2161"
cep_41100320,"br_ba","41100320","Santo Antônio de Pádua","Rua","Pernambués","city_2161"
cep_41100315,"br_ba","41100315","Cosme e Damião","Vila","Pernambués","city_2161"
cep_41100310,"br_ba","41100310","Santa Bárbara","Rua","Pernambués","city_2161"
cep_41100208,"br_ba","41100208","Morais","Avenida","Pernambués","city_2161"
cep_41100144,"br_ba","41100144","São Roque","1ª Travessa","Pernambués","city_2161"
cep_41100099,"br_ba","41100099","Antônio Vieira Leite","Travessa","Pernambués","city_2161"
cep_41100098,"br_ba","41100098","Clementina de Jesus","Rua","Pernambués","city_2161"
cep_41100097,"br_ba","41100097","Araguaia","Travessa","Pernambués","city_2161"
cep_41100096,"br_ba","41100096","Santa Luzia","Travessa","Pernambués","city_2161"
cep_41100095,"br_ba","41100095","Itajuípe","Rua","Pernambués","city_2161"
cep_41100094,"br_ba","41100094","Araguaia","Beco","Pernambués","city_2161"
cep_41100093,"br_ba","41100093","Araguaia","Rua","Pernambués","city_2161"
