"id","state_id:id","code","street","street_type","district","city_id:id"
cep_57314100,"br_al","57314100","Carlos Alberto Albuquerque Melo","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57316165,"br_al","57316165","São Roque","Rua","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57314110,"br_al","57314110","João Nunes Barbosa","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57316160,"br_al","57316160","Pedro Balbino","Rua","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57314130,"br_al","57314130","Francisca Gomes Farias","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57314140,"br_al","57314140","João Antônio da Silva","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57314150,"br_al","57314150","Claudete Maria de Melo","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57314160,"br_al","57314160","Claudênia Maria de Melo Lima","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57314170,"br_al","57314170","Seresteiro Altemar Dutra","Praça","Itapoã","l10n_br_data_base.city_1651"
cep_57314175,"br_al","57314175","Nossa Senhora da Salete","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57314180,"br_al","57314180","Elvira Barbosa Lopes","Avenida","Itapoã","l10n_br_data_base.city_1651"
cep_57314105,"br_al","57314105","Deputada Ceci Cunha","Avenida","Itapoã","l10n_br_data_base.city_1651"
cep_57316190,"br_al","57316190","Antônio Vital da Silva","Rua","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57315780,"br_al","57315780","Gilberto Félix de Menezes","Rua","Senador Arnon de Melo","l10n_br_data_base.city_1651"
cep_57316105,"br_al","57316105","Antônio Evangelista da Silva","Rua","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57316110,"br_al","57316110","AL-110","Rodovia","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57303750,"br_al","57303750","Projetada C - Quadra E","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57314280,"br_al","57314280","Santa Joana D'Arc","Rua","Itapoã","l10n_br_data_base.city_1651"
cep_57304510,"br_al","57304510","Vereador Benício Alves de Oliveira","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304466,"br_al","57304466","Francisco Cavalcante","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304467,"br_al","57304467","Agapito Magalhães","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304470,"br_al","57304470","Izaú Lúcio da Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304475,"br_al","57304475","da Estação","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304476,"br_al","57304476","Doutor Amaurí Canuto","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304530,"br_al","57304530","Vicente Leite da Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304479,"br_al","57304479","Josefa Leite","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304710,"br_al","57304710","Manoel Leal","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304483,"br_al","57304483","São Cristóvão","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304484,"br_al","57304484","José Honorato","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304486,"br_al","57304486","Costa Gama","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304490,"br_al","57304490","Santa Ana","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57305140,"br_al","57305140","Luiz de Sales Brasil","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304500,"br_al","57304500","Rozendo Vieira Lima","Praça","Cacimbas","l10n_br_data_base.city_1651"
cep_57304481,"br_al","57304481","Olinda","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304478,"br_al","57304478","Danielle Maraísa de Oliveira Mariano","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57305130,"br_al","57305130","Bom Conselho","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305060,"br_al","57305060","Mané Garrincha","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305065,"br_al","57305065","Coruripe","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305070,"br_al","57305070","Antônio Ferreira Barbosa","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305075,"br_al","57305075","Augusto José da Silva","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305080,"br_al","57305080","Antônio Estevão Sobrinho","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305090,"br_al","57305090","Ipiranga","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305100,"br_al","57305100","Atalaia","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304690,"br_al","57304690","Estudante Clebson Damasceno","Rua","Cacimbas","l10n_br_data_base.city_1651"
