"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id"
cep_57071160,"l10n_br_base.br_al","57071160","Deputado João Dionísio de Góis","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071150,"l10n_br_base.br_al","57071150","Doutor Murilo Cardoso Santana","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071140,"l10n_br_base.br_al","57071140","Professor Humberto Vilela","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071135,"l10n_br_base.br_al","57071135","Vereador José Holanda Costa","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071130,"l10n_br_base.br_al","57071130","Muniz Falcão","Avenida","Clima Bom","l10n_br_base.city_1695"
cep_57071425,"l10n_br_base.br_al","57071425","Sargento Everaldo","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071120,"l10n_br_base.br_al","57071120","Santa Rita","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071210,"l10n_br_base.br_al","57071210","Doutor Hildebrando Falcão","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071105,"l10n_br_base.br_al","57071105","Sargento Natalicio da Silva Freitas","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071220,"l10n_br_base.br_al","57071220","Padre Cícero","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071410,"l10n_br_base.br_al","57071410","Carlos Guido Ferrário Lôbo","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072285,"l10n_br_base.br_al","57072285","Cerise Maria de Lima Carvalho","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071470,"l10n_br_base.br_al","57071470","Rosane Collor","Conjunto","Clima Bom","l10n_br_base.city_1695"
cep_57071460,"l10n_br_base.br_al","57071460","dos Taxistas","Conjunto","Clima Bom","l10n_br_base.city_1695"
cep_57071450,"l10n_br_base.br_al","57071450","José Gonzaga de Almeida","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071125,"l10n_br_base.br_al","57071125","Manoel Tenório Cavalcante","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57062720,"l10n_br_base.br_al","57062720","São Pedro","1ª Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062485,"l10n_br_base.br_al","57062485","São Florisval","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062480,"l10n_br_base.br_al","57062480","Dona Corália Moura","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062475,"l10n_br_base.br_al","57062475","São Carlos","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062470,"l10n_br_base.br_al","57062470","Doutor Sady Severien","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062530,"l10n_br_base.br_al","57062530","Empresário Lourival Lôbo Ferreira","Avenida","Petrópolis","l10n_br_base.city_1695"
cep_57062645,"l10n_br_base.br_al","57062645","Cláudio Batinga","Avenida","Petrópolis","l10n_br_base.city_1695"
cep_57062580,"l10n_br_base.br_al","57062580","Doutor Teógenes Augusto de Barros","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062730,"l10n_br_base.br_al","57062730","Djalma Fragoso de Alencar","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062490,"l10n_br_base.br_al","57062490","Ernandi de Albuquerque Santos","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062715,"l10n_br_base.br_al","57062715","São João","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062710,"l10n_br_base.br_al","57062710","Rio Verde","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062700,"l10n_br_base.br_al","57062700","da Paz","Travessa","Petrópolis","l10n_br_base.city_1695"
cep_57062690,"l10n_br_base.br_al","57062690","da Paz","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062680,"l10n_br_base.br_al","57062680","Caminho das Árvores","Loteamento","Petrópolis","l10n_br_base.city_1695"
cep_57062670,"l10n_br_base.br_al","57062670","Carlos Lôbo Moreira Brêda","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57072020,"l10n_br_base.br_al","57072020","Rosalvo Lima dos Santos","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57070440,"l10n_br_base.br_al","57070440","Goiabeira","Vila","Fernão Velho","l10n_br_base.city_1695"
cep_57062535,"l10n_br_base.br_al","57062535","Pedro Lopes Carvalho","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062575,"l10n_br_base.br_al","57062575","Raphael Pereira de Aguiar","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062570,"l10n_br_base.br_al","57062570","Guiomar Omena","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062565,"l10n_br_base.br_al","57062565","Empresário José Pereira da Rocha","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062560,"l10n_br_base.br_al","57062560","Luíza Suruagy","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062555,"l10n_br_base.br_al","57062555","Antônio Casado de Amorim","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062554,"l10n_br_base.br_al","57062554","Nossa Senhora Aparecida","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062550,"l10n_br_base.br_al","57062550","Empresário Juvenal Lopes Ferreira de Omena","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062486,"l10n_br_base.br_al","57062486","São Francisco","2ª Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062540,"l10n_br_base.br_al","57062540","Empresário Jarsen Costa","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062487,"l10n_br_base.br_al","57062487","São Pedro","3ª Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062750,"l10n_br_base.br_al","57062750","Wilson Praxedes","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062520,"l10n_br_base.br_al","57062520","Acadêmico Alexandre Elias de Albuquerque","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062584,"l10n_br_base.br_al","57062584","Morada do Bosque","Conjunto","Petrópolis","l10n_br_base.city_1695"
cep_57062505,"l10n_br_base.br_al","57062505","Oséas Santos","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062500,"l10n_br_base.br_al","57062500","Sarmento José Pedro dos Santos","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062495,"l10n_br_base.br_al","57062495","Santa Maria","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062650,"l10n_br_base.br_al","57062650","Inah Torres Assunção","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062545,"l10n_br_base.br_al","57062545","Doutor Abelardo Gomes Calheiros","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57085739,"l10n_br_base.br_al","57085739","B-47","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085747,"l10n_br_base.br_al","57085747","B-54","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085746,"l10n_br_base.br_al","57085746","B-53","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085745,"l10n_br_base.br_al","57085745","B-52","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085744,"l10n_br_base.br_al","57085744","B-51","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085814,"l10n_br_base.br_al","57085814","São José","5ª Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085742,"l10n_br_base.br_al","57085742","B-49 Lado Par","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57062660,"l10n_br_base.br_al","57062660","José Rocha Lima","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57085740,"l10n_br_base.br_al","57085740","B-48","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085751,"l10n_br_base.br_al","57085751","D","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085738,"l10n_br_base.br_al","57085738","B-46","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085737,"l10n_br_base.br_al","57085737","B-45","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085736,"l10n_br_base.br_al","57085736","B-44","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085735,"l10n_br_base.br_al","57085735","B-43","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085734,"l10n_br_base.br_al","57085734","B-42","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085733,"l10n_br_base.br_al","57085733","B-41","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57081120,"l10n_br_base.br_al","57081120","Vasconcelos Duarte","Rua","Tabuleiro do Martins","l10n_br_base.city_1695"
cep_57085774,"l10n_br_base.br_al","57085774","I","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57062585,"l10n_br_base.br_al","57062585","Hildo de Pereira Monte","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57062582,"l10n_br_base.br_al","57062582","Iolanda Fernandes","Travessa","Petrópolis","l10n_br_base.city_1695"
cep_57062640,"l10n_br_base.br_al","57062640","Jardim Petrópolis II","Loteamento","Petrópolis","l10n_br_base.city_1695"
cep_57062630,"l10n_br_base.br_al","57062630","João Sampaio I","Conjunto","Petrópolis","l10n_br_base.city_1695"
cep_57062620,"l10n_br_base.br_al","57062620","Marechal Henrique Dufles Batista Teixeira Lott","Al.","Petrópolis","l10n_br_base.city_1695"
cep_57062610,"l10n_br_base.br_al","57062610","Engenheiro Alzir Furtado Machado","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062600,"l10n_br_base.br_al","57062600","Luzia de Souza Assis","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57062595,"l10n_br_base.br_al","57062595","Heloísa Marinho de Gusmão Medeiros","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57085748,"l10n_br_base.br_al","57085748","B-55","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57062587,"l10n_br_base.br_al","57062587","Gabriela Uchôa","Condomínio","Petrópolis","l10n_br_base.city_1695"
cep_57085749,"l10n_br_base.br_al","57085749","B-56","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085812,"l10n_br_base.br_al","57085812","São José","1ª Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57062655,"l10n_br_base.br_al","57062655","Edith Lessa Lôbo","Rua","Petrópolis","l10n_br_base.city_1695"
cep_57085741,"l10n_br_base.br_al","57085741","B-49 Lado Ímpar","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085771,"l10n_br_base.br_al","57085771","D","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085761,"l10n_br_base.br_al","57085761","D","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57085756,"l10n_br_base.br_al","57085756","do Messias","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57071780,"l10n_br_base.br_al","57071780","da Assembléia","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57062590,"l10n_br_base.br_al","57062590","Coronel Francisco Ferreira de Melo","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57071740,"l10n_br_base.br_al","57071740","Deputado Amaro Dantas","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072140,"l10n_br_base.br_al","57072140","Minervina Correia da Silva","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072130,"l10n_br_base.br_al","57072130","José Guimarães Sobrinho","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072120,"l10n_br_base.br_al","57072120","Alfredo Cavalcanti Lima","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072110,"l10n_br_base.br_al","57072110","José Maria Mendes da Silva","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072017,"l10n_br_base.br_al","57072017","D","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072230,"l10n_br_base.br_al","57072230","Ladislau Vieira Sarmento","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57062510,"l10n_br_base.br_al","57062510","Olívia da Silva Araújo","Alameda","Petrópolis","l10n_br_base.city_1695"
cep_57072019,"l10n_br_base.br_al","57072019","F","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072180,"l10n_br_base.br_al","57072180","Waldemar Andrade Sobrinho","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071730,"l10n_br_base.br_al","57071730","Dois Irmãos","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071720,"l10n_br_base.br_al","57071720","Dona Deusdete Bernardes","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071700,"l10n_br_base.br_al","57071700","Ivaldo Ferino","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071680,"l10n_br_base.br_al","57071680","Zequito Porto","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071670,"l10n_br_base.br_al","57071670","Tenente Madalena","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071660,"l10n_br_base.br_al","57071660","Formosa","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071650,"l10n_br_base.br_al","57071650","Esperança","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071610,"l10n_br_base.br_al","57071610","Dois de Dezembro","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072240,"l10n_br_base.br_al","57072240","Radialista Waldomiro Macário Barbosa","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072210,"l10n_br_base.br_al","57072210","Hermiton do Amaral","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072280,"l10n_br_base.br_al","57072280","João Barroso da Silva","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072275,"l10n_br_base.br_al","57072275","Jesualdo Ribeiro","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57081440,"l10n_br_base.br_al","57081440","Manoel de Araújo","Rua","Tabuleiro do Martins","l10n_br_base.city_1695"
cep_57072265,"l10n_br_base.br_al","57072265","Antônio Augusto Lopes Barbosa","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57081456,"l10n_br_base.br_al","57081456","Padre Antônio Gomes Cabral","Rua","Tabuleiro do Martins","l10n_br_base.city_1695"
cep_57072255,"l10n_br_base.br_al","57072255","Lindinalva de Carvalho","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072150,"l10n_br_base.br_al","57072150","Sebastião Antônio das Neves","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072245,"l10n_br_base.br_al","57072245","Doutor Luiz Arthur Vieira de Oliveira e Souza","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072160,"l10n_br_base.br_al","57072160","Doutor Carlos Brêda","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072235,"l10n_br_base.br_al","57072235","Maria da Paz Barbosa Jatobá","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072080,"l10n_br_base.br_al","57072080","Amarílio de Paula Noblat","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072220,"l10n_br_base.br_al","57072220","Doutor Antônio Mário Mafra","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072090,"l10n_br_base.br_al","57072090","Desportista Cláudio da Rocha Lima","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072200,"l10n_br_base.br_al","57072200","Júlia Tenório de Oliveira","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072190,"l10n_br_base.br_al","57072190","Francisco Holanda Cavalcante Filho","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071620,"l10n_br_base.br_al","57071620","Luis Dionísio Costa","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072250,"l10n_br_base.br_al","57072250","Desportista Fernando Lamenha","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071840,"l10n_br_base.br_al","57071840","Dois de Maio","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071640,"l10n_br_base.br_al","57071640","Professor Félix Lima Júnior","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072010,"l10n_br_base.br_al","57072010","INOCOOP - Cidade Universitária","Conjunto","Cidade Universitária","l10n_br_base.city_1695"
cep_57072005,"l10n_br_base.br_al","57072005","Desembargador Giseldo de Figueiredo Lins","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072000,"l10n_br_base.br_al","57072000","Lourival Melo Mota","Avenida","Cidade Universitária","l10n_br_base.city_1695"
cep_57071880,"l10n_br_base.br_al","57071880","Antônio Silva","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071750,"l10n_br_base.br_al","57071750","Antônio Honorato","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071870,"l10n_br_base.br_al","57071870","da Saudade","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072012,"l10n_br_base.br_al","57072012","2-A","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071850,"l10n_br_base.br_al","57071850","Elinelson Oliveira Santos","Travessa","Clima Bom","l10n_br_base.city_1695"
cep_57072013,"l10n_br_base.br_al","57072013","3-A","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071830,"l10n_br_base.br_al","57071830","Ernani Marinho","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071820,"l10n_br_base.br_al","57071820","Jornalista Teófilo Alves Lins","Avenida","Clima Bom","l10n_br_base.city_1695"
cep_57071810,"l10n_br_base.br_al","57071810","Bráulio Cavalcante","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071800,"l10n_br_base.br_al","57071800","Senhor do Bonfim","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071795,"l10n_br_base.br_al","57071795","Bom Jesus","Travessa","Clima Bom","l10n_br_base.city_1695"
cep_57071790,"l10n_br_base.br_al","57071790","Bom Jesus","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57085650,"l10n_br_base.br_al","57085650","2","Rua","Benedito Bentes","l10n_br_base.city_1695"
cep_57070400,"l10n_br_base.br_al","57070400","da Mata","Rua","Fernão Velho","l10n_br_base.city_1695"
cep_57071530,"l10n_br_base.br_al","57071530","Edmilson Sales do Nascimento","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071875,"l10n_br_base.br_al","57071875","da Saudade","Travessa","Clima Bom","l10n_br_base.city_1695"
cep_57071770,"l10n_br_base.br_al","57071770","José Gonzaga de Almeida","Travessa","Clima Bom","l10n_br_base.city_1695"
cep_57071600,"l10n_br_base.br_al","57071600","José Macário Lessa Beltrão","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071590,"l10n_br_base.br_al","57071590","Jorge de Araújo Vasconcelos","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071580,"l10n_br_base.br_al","57071580","Hermínio Cardoso","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071570,"l10n_br_base.br_al","57071570","Campo Verde","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071560,"l10n_br_base.br_al","57071560","Gilberto Marinho","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072011,"l10n_br_base.br_al","57072011","A","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071540,"l10n_br_base.br_al","57071540","Edson Frazão","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071760,"l10n_br_base.br_al","57071760","Luis Pitombo Laranjeiras","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071520,"l10n_br_base.br_al","57071520","do Arvoredo","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071510,"l10n_br_base.br_al","57071510","Durval Guimarães Neto","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071630,"l10n_br_base.br_al","57071630","Plínius Ayris","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57071860,"l10n_br_base.br_al","57071860","Filadélfia","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57072016,"l10n_br_base.br_al","57072016","C","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072015,"l10n_br_base.br_al","57072015","B","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57072014,"l10n_br_base.br_al","57072014","5-A","Rua","Cidade Universitária","l10n_br_base.city_1695"
cep_57071550,"l10n_br_base.br_al","57071550","Francisco Laranjeiras Filho","Rua","Clima Bom","l10n_br_base.city_1695"
cep_57042510,"l10n_br_base.br_al","57042510","Nossa Senhora Aparecida","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042235,"l10n_br_base.br_al","57042235","Comendador Ildefonso Nogueira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042230,"l10n_br_base.br_al","57042230","Coronel João Bezerra","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042225,"l10n_br_base.br_al","57042225","Edson Moura Teixeira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042220,"l10n_br_base.br_al","57042220","Carolina Caldas Nunes","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042530,"l10n_br_base.br_al","57042530","Juca Sampaio","Avenida","Feitosa","l10n_br_base.city_1695"
cep_57042260,"l10n_br_base.br_al","57042260","Dona Maria Luíza Lyra Durval","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042420,"l10n_br_base.br_al","57042420","Rogério Machado Ferro","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042430,"l10n_br_base.br_al","57042430","Otoniel Pimentel Santos","Avenida","Feitosa","l10n_br_base.city_1695"
cep_57042330,"l10n_br_base.br_al","57042330","Industrial José Fernandes Ferreira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042500,"l10n_br_base.br_al","57042500","Salvador Costa","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042490,"l10n_br_base.br_al","57042490","Romeu Costa Lima","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042480,"l10n_br_base.br_al","57042480","Professor Jonas Calheiros","Praça","Feitosa","l10n_br_base.city_1695"
cep_57042470,"l10n_br_base.br_al","57042470","Pedro Pedrosa","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042460,"l10n_br_base.br_al","57042460","Pedro Maia Nobre","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042450,"l10n_br_base.br_al","57042450","Pedro Loureiro Farias","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042145,"l10n_br_base.br_al","57042145","São Luiz","Travessa","Jacintinho","l10n_br_base.city_1695"
cep_57042400,"l10n_br_base.br_al","57042400","Marinalva Lins de Oliveira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042285,"l10n_br_base.br_al","57042285","Vilmar Rogério Lopes","Rua","Feitosa","l10n_br_base.city_1695"
cep_57045068,"l10n_br_base.br_al","57045068","Professor Julião Marques","Rua","Barro Duro","l10n_br_base.city_1695"
cep_57045067,"l10n_br_base.br_al","57045067","Fred Stone","2ª Travessa","Barro Duro","l10n_br_base.city_1695"
cep_57045066,"l10n_br_base.br_al","57045066","G","Rua","Barro Duro","l10n_br_base.city_1695"
cep_57045065,"l10n_br_base.br_al","57045065","Fernando Mendes Pinto","Rua","Barro Duro","l10n_br_base.city_1695"
cep_57045074,"l10n_br_base.br_al","57045074","Grota do Aterro","4ª Rua","Barro Duro","l10n_br_base.city_1695"
cep_57042250,"l10n_br_base.br_al","57042250","Dona Maria Alves de Melo","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042300,"l10n_br_base.br_al","57042300","Empresário José Peixoto Acioly","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042240,"l10n_br_base.br_al","57042240","Deputado Eraldo Malta Brandão","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042290,"l10n_br_base.br_al","57042290","Empresário Aloísio Bezerra","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042245,"l10n_br_base.br_al","57042245","José Lima Rosa","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042280,"l10n_br_base.br_al","57042280","Dona Maria de Araújo Santos","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042275,"l10n_br_base.br_al","57042275","Severino Florêncio Teixeira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042270,"l10n_br_base.br_al","57042270","Doutor Francisco Gazaneo","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042265,"l10n_br_base.br_al","57042265","Doutor Murilo Pereira Gomes","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042210,"l10n_br_base.br_al","57042210","Bancário Francisco Vicente Souza","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042255,"l10n_br_base.br_al","57042255","Júlio Cassemiro Neto","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042320,"l10n_br_base.br_al","57042320","Vereador José Ribeiro Barbosa","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042295,"l10n_br_base.br_al","57042295","Walberdson Douglas de Albuquerque Ferreira","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042000,"l10n_br_base.br_al","57042000","José Bandeira","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57042060,"l10n_br_base.br_al","57042060","Iguaçu","Loteamento","Jacintinho","l10n_br_base.city_1695"
cep_57041810,"l10n_br_base.br_al","57041810","José Rêgo Barros","Travessa","Jacintinho","l10n_br_base.city_1695"
cep_57041800,"l10n_br_base.br_al","57041800","José Rêgo Barros","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57041790,"l10n_br_base.br_al","57041790","Francisco Joaquim dos Santos","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57041781,"l10n_br_base.br_al","57041781","Batista dos Santos","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57041780,"l10n_br_base.br_al","57041780","Castelo Branco","Conjunto","Jacintinho","l10n_br_base.city_1695"
cep_57042310,"l10n_br_base.br_al","57042310","Emerentino Costa","Rua","Feitosa","l10n_br_base.city_1695"
cep_57014600,"l10n_br_base.br_al","57014600","das Flores","Rua","Ponta Grossa","l10n_br_base.city_1695"
cep_57042005,"l10n_br_base.br_al","57042005","Leão","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57042130,"l10n_br_base.br_al","57042130","São Benedito","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57042191,"l10n_br_base.br_al","57042191","Engenheiro Otávio Cabral de Vasconcelos Filho","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57042190,"l10n_br_base.br_al","57042190","Novo Mundo","Loteamento","Jacintinho","l10n_br_base.city_1695"
cep_57042180,"l10n_br_base.br_al","57042180","Arapuã","Loteamento","Jacintinho","l10n_br_base.city_1695"
cep_57042170,"l10n_br_base.br_al","57042170","Brasil","Loteamento","Jacintinho","l10n_br_base.city_1695"
cep_57042160,"l10n_br_base.br_al","57042160","Maria Dolores Pontes Lima","Rua","Jacintinho","l10n_br_base.city_1695"
cep_57044031,"l10n_br_base.br_al","57044031","Costa Norte II","Condomínio","São Jorge","l10n_br_base.city_1695"
cep_57045205,"l10n_br_base.br_al","57045205","Santa Ana","Loteamento","Barro Duro","l10n_br_base.city_1695"
cep_57042215,"l10n_br_base.br_al","57042215","Monsenhor Cícero Teixeira de Vasconcelos","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042390,"l10n_br_base.br_al","57042390","Maria Ramires Martins","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042380,"l10n_br_base.br_al","57042380","Major Álvaro Eustórgio de Oliveira e Silva","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042370,"l10n_br_base.br_al","57042370","José Clarimundo Campos","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042360,"l10n_br_base.br_al","57042360","Jornalista José Renato da Silva","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042350,"l10n_br_base.br_al","57042350","João Xavier de Araújo","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042340,"l10n_br_base.br_al","57042340","Joana Pontes Lins","Rua","Feitosa","l10n_br_base.city_1695"
cep_57042200,"l10n_br_base.br_al","57042200","Artur Mayer Leite","Rua","Feitosa","l10n_br_base.city_1695"
cep_57041830,"l10n_br_base.br_al","57041830","Maria de Lourdes Câncio Bulhões de Melo","Praça","Jacintinho","l10n_br_base.city_1695"
