"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id","country_id:id"
"cep_92030130","l10n_br_base.br_rs","92030130","dos Fonseca","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030245","l10n_br_base.br_rs","92030245","Vereador José Motta","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030240","l10n_br_base.br_rs","92030240","Osvaldo Ortiz","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030230","l10n_br_base.br_rs","92030230","Oscar Pedro Kulzer","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030090","l10n_br_base.br_rs","92030090","Diogo Antônio Feijó","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030100","l10n_br_base.br_rs","92030100","Dois","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030210","l10n_br_base.br_rs","92030210","Ney Brito","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92030200","l10n_br_base.br_rs","92030200","Maurício de Nassau","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030160","l10n_br_base.br_rs","92030160","Luiz Carlos Muller","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030120","l10n_br_base.br_rs","92030120","Érico Veríssimo","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92030270","l10n_br_base.br_rs","92030270","Seis","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030190","l10n_br_base.br_rs","92030190","Lupicinio Rodrigues","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92030260","l10n_br_base.br_rs","92030260","Quatro","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030180","l10n_br_base.br_rs","92030180","Latino Coelho","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030110","l10n_br_base.br_rs","92030110","Engenheiro Acelino de Carvalho","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030340","l10n_br_base.br_rs","92030340","Alexandre de Gusmao","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030380","l10n_br_base.br_rs","92030380","Cinco","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030390","l10n_br_base.br_rs","92030390","Cinco","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030360","l10n_br_base.br_rs","92030360","Jacob Longoni","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92030400","l10n_br_base.br_rs","92030400","Dez","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030460","l10n_br_base.br_rs","92030460","Doze","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030410","l10n_br_base.br_rs","92030410","Dez","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030420","l10n_br_base.br_rs","92030420","Dois","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030430","l10n_br_base.br_rs","92030430","Dois","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030070","l10n_br_base.br_rs","92030070","Cinco","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030700","l10n_br_base.br_rs","92030700","Seis","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030080","l10n_br_base.br_rs","92030080","Coronel Lafayette Cruz","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030050","l10n_br_base.br_rs","92030050","Canudos","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030350","l10n_br_base.br_rs","92030350","Jardelino de Souza Lemos","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92030170","l10n_br_base.br_rs","92030170","dos Kulzer","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92025250","l10n_br_base.br_rs","92025250","Vinte e Dois","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92030065","l10n_br_base.br_rs","92030065","Paulo O. Pereira","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030330","l10n_br_base.br_rs","92030330","Marcolino Antônio Alves","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92030250","l10n_br_base.br_rs","92030250","Professor Leonardo Ribeiro","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030320","l10n_br_base.br_rs","92030320","Um","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030440","l10n_br_base.br_rs","92030440","Alberto Rodrigues de Oliveira","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92030560","l10n_br_base.br_rs","92030560","Oito","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030710","l10n_br_base.br_rs","92030710","Seis","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030800","l10n_br_base.br_rs","92030800","Abreu","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030600","l10n_br_base.br_rs","92030600","Pedro Fredolino F. de Souza","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030500","l10n_br_base.br_rs","92030500","Esperança","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030510","l10n_br_base.br_rs","92030510","Estácio de Sá","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030520","l10n_br_base.br_rs","92030520","Franklin de Oliveira","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030530","l10n_br_base.br_rs","92030530","Luiz Pereira de Souza","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92031030","l10n_br_base.br_rs","92031030","da Prosperidade","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030550","l10n_br_base.br_rs","92030550","Nove","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92031025","l10n_br_base.br_rs","92031025","da Amizade","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030570","l10n_br_base.br_rs","92030570","Oito","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030720","l10n_br_base.br_rs","92030720","Sete","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030590","l10n_br_base.br_rs","92030590","Onze","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030040","l10n_br_base.br_rs","92030040","Júlio Finkler Primo","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92030610","l10n_br_base.br_rs","92030610","Quatro","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030620","l10n_br_base.br_rs","92030620","Quatro","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030630","l10n_br_base.br_rs","92030630","Santa Margarida","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030640","l10n_br_base.br_rs","92030640","Santo Expedito","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030540","l10n_br_base.br_rs","92030540","Nove","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030790","l10n_br_base.br_rs","92030790","Doutor Olavo Fernandez","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030140","l10n_br_base.br_rs","92030140","Francisco Alves","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92030820","l10n_br_base.br_rs","92030820","A","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030450","l10n_br_base.br_rs","92030450","Doze","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030730","l10n_br_base.br_rs","92030730","Sete","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030740","l10n_br_base.br_rs","92030740","Três","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030750","l10n_br_base.br_rs","92030750","Três","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030760","l10n_br_base.br_rs","92030760","Treze","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92425070","l10n_br_base.br_rs","92425070","Augusto Meyer","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92030780","l10n_br_base.br_rs","92030780","Um","Travessa","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030490","l10n_br_base.br_rs","92030490","Ernesto da Silva Rocha","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030795","l10n_br_base.br_rs","92030795","Júlio Pereira de Souza","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030310","l10n_br_base.br_rs","92030310","Três","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030805","l10n_br_base.br_rs","92030805","Dona Castorina Lima da Silveira","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030825","l10n_br_base.br_rs","92030825","B","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030830","l10n_br_base.br_rs","92030830","C","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92031005","l10n_br_base.br_rs","92031005","Aquarius","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92031010","l10n_br_base.br_rs","92031010","da Alegria","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92031020","l10n_br_base.br_rs","92031020","da Felicidade","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030770","l10n_br_base.br_rs","92030770","Um","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92425170","l10n_br_base.br_rs","92425170","João Neves","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92030370","l10n_br_base.br_rs","92030370","Manoel Calbo","Rua","Olaria","l10n_br_base.city_4682","base.br"
"cep_92425180","l10n_br_base.br_rs","92425180","Jossué Guimarães","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425080","l10n_br_base.br_rs","92425080","Aurélio Porto","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425090","l10n_br_base.br_rs","92425090","Balduino Rambo","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425100","l10n_br_base.br_rs","92425100","Carlos Reverbel","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425110","l10n_br_base.br_rs","92425110","Celso Pedro Luft","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425120","l10n_br_base.br_rs","92425120","Eliseu Paglioli","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425130","l10n_br_base.br_rs","92425130","Fábio Barros","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425140","l10n_br_base.br_rs","92425140","Ferreira Viana","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010100","l10n_br_base.br_rs","92010100","Anita Garibaldi","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92425290","l10n_br_base.br_rs","92425290","Romeu Beltrão","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010090","l10n_br_base.br_rs","92010090","Monte Caseiros","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010130","l10n_br_base.br_rs","92010130","Barão de Cotegipe","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92425190","l10n_br_base.br_rs","92425190","Luís Carlos Prestes","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425200","l10n_br_base.br_rs","92425200","Moacyr Domingues","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425210","l10n_br_base.br_rs","92425210","Mário G. Reis","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425220","l10n_br_base.br_rs","92425220","Mário Totta","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425230","l10n_br_base.br_rs","92425230","Moisés Vellinho","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425240","l10n_br_base.br_rs","92425240","Osvaldo Miller Barlem","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425250","l10n_br_base.br_rs","92425250","Pedro Vergara","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425260","l10n_br_base.br_rs","92425260","Peri Borges","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425160","l10n_br_base.br_rs","92425160","Jandir Maya Faillace","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425150","l10n_br_base.br_rs","92425150","Ivo Correa Meyer","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010010","l10n_br_base.br_rs","92010010","Getúlio Vargas","Avenida","Centro","l10n_br_base.city_4682","base.br"
"cep_92025010","l10n_br_base.br_rs","92025010","Cecília Meireles","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92025020","l10n_br_base.br_rs","92025020","Cinco","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92022075","l10n_br_base.br_rs","92022075","Bélgica","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010020","l10n_br_base.br_rs","92010020","André da Rocha","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020220","l10n_br_base.br_rs","92020220","Irmão Leão","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92425300","l10n_br_base.br_rs","92425300","Simões Lopes Neto","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425310","l10n_br_base.br_rs","92425310","Souza Docca","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425320","l10n_br_base.br_rs","92425320","Tomas Mariante","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92425330","l10n_br_base.br_rs","92425330","Urbano Thiesen","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010012","l10n_br_base.br_rs","92010012","Getúlio Vargas","Avenida","Centro","l10n_br_base.city_4682","base.br"
"cep_92010000","l10n_br_base.br_rs","92010000","Victor Barreto","Avenida","Centro","l10n_br_base.city_4682","base.br"
"cep_92020010","l10n_br_base.br_rs","92020010","Afonso Dias","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010011","l10n_br_base.br_rs","92010011","Getúlio Vargas","Avenida","Centro","l10n_br_base.city_4682","base.br"
"cep_92425280","l10n_br_base.br_rs","92425280","Raul Pilla","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010013","l10n_br_base.br_rs","92010013","Getúlio Vargas","Avenida","Centro","l10n_br_base.city_4682","base.br"
"cep_92425270","l10n_br_base.br_rs","92425270","Raul Moreira","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010030","l10n_br_base.br_rs","92010030","Angustura","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010040","l10n_br_base.br_rs","92010040","Eugênio Gaspar Carneiro","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010050","l10n_br_base.br_rs","92010050","Gonçalves Dias","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010060","l10n_br_base.br_rs","92010060","Itororós","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010070","l10n_br_base.br_rs","92010070","Leopoldino Castro de Mattos","Travessa","Centro","l10n_br_base.city_4682","base.br"
"cep_92010080","l10n_br_base.br_rs","92010080","Lomas Valentinas","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92425340","l10n_br_base.br_rs","92425340","Vianna Moog","Rua","São José","l10n_br_base.city_4682","base.br"
"cep_92010280","l10n_br_base.br_rs","92010280","Frei Orlando","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010170","l10n_br_base.br_rs","92010170","Domingos Martins","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010180","l10n_br_base.br_rs","92010180","Europa","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010190","l10n_br_base.br_rs","92010190","Napoleão Laureano","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010200","l10n_br_base.br_rs","92010200","Regente Feijó","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020001","l10n_br_base.br_rs","92020001","Santos Ferreira","Avenida","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010220","l10n_br_base.br_rs","92010220","Silva Jardim","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010120","l10n_br_base.br_rs","92010120","Ásia","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010240","l10n_br_base.br_rs","92010240","Fioravante Milanez","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010250","l10n_br_base.br_rs","92010250","Muck","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020110","l10n_br_base.br_rs","92020110","Irmão Bernardo","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010270","l10n_br_base.br_rs","92010270","Cândido Machado","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010140","l10n_br_base.br_rs","92010140","Barão de Santo Ângelo","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010290","l10n_br_base.br_rs","92010290","Ipiranga","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010300","l10n_br_base.br_rs","92010300","Quinze de Janeiro","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010310","l10n_br_base.br_rs","92010310","Teixeira de Freitas","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92025500","l10n_br_base.br_rs","92025500","Gaspar Lemos","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92010210","l10n_br_base.br_rs","92010210","Sepé Tiaraju","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92030650","l10n_br_base.br_rs","92030650","São Joaquim","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030280","l10n_br_base.br_rs","92030280","Sete","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030285","l10n_br_base.br_rs","92030285","Santo Izidoro","Rua","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030290","l10n_br_base.br_rs","92030290","do Silveira","Beco","Estância Velha","l10n_br_base.city_4682","base.br"
"cep_92030300","l10n_br_base.br_rs","92030300","Tenente Antônio João","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92010260","l10n_br_base.br_rs","92010260","Tiradentes","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020130","l10n_br_base.br_rs","92020130","Irmão Egídio Justo","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92030305","l10n_br_base.br_rs","92030305","Engenheiro Dagoberto M. Ribeiro","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92020020","l10n_br_base.br_rs","92020020","Doutor Sezefredo Azambuja Vieira","Avenida","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020030","l10n_br_base.br_rs","92020030","Dona Rafaela","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020040","l10n_br_base.br_rs","92020040","Duque de Caxias","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020050","l10n_br_base.br_rs","92020050","Gaspar Silveira Martins","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020060","l10n_br_base.br_rs","92020060","Guararapes","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020070","l10n_br_base.br_rs","92020070","Irmão Adão Rui","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020080","l10n_br_base.br_rs","92020080","Irmão Agnelo Chaves","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020000","l10n_br_base.br_rs","92020000","Santos Ferreira","Avenida","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020100","l10n_br_base.br_rs","92020100","Irmão Augusto","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010160","l10n_br_base.br_rs","92010160","Caramuru","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020120","l10n_br_base.br_rs","92020120","Irmão Domingos Viecelli","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010150","l10n_br_base.br_rs","92010150","Caetés","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92020140","l10n_br_base.br_rs","92020140","Irmão Fernando Anatoli","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020150","l10n_br_base.br_rs","92020150","Irmão Francisco Alberto","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020160","l10n_br_base.br_rs","92020160","Irmão Francisco Bagatini","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020170","l10n_br_base.br_rs","92020170","Irmão Inocêncio Atanasio","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020180","l10n_br_base.br_rs","92020180","Irmão Januário Cristóvão","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020190","l10n_br_base.br_rs","92020190","Irmão João Fernando","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92020090","l10n_br_base.br_rs","92020090","Irmão Antônio Felipe","Rua","Marechal Rondon","l10n_br_base.city_4682","base.br"
"cep_92010230","l10n_br_base.br_rs","92010230","Siqueira Campos","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92025270","l10n_br_base.br_rs","92025270","Açorianos","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_92010110","l10n_br_base.br_rs","92010110","Araújo Lima","Rua","Centro","l10n_br_base.city_4682","base.br"
"cep_92010320","l10n_br_base.br_rs","92010320","Doutor Carlos Santos Rocha","Praça","Centro","l10n_br_base.city_4682","base.br"
"cep_94920030","l10n_br_base.br_rs","94920030","Beira Rio","Avenida","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920240","l10n_br_base.br_rs","94920240","Eulina Rosa Silveira Martins","Rua","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920250","l10n_br_base.br_rs","94920250","Eurípedes Aurélio da Silva","Rua","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920260","l10n_br_base.br_rs","94920260","Francisco Martins","Rua","Vila Eunice Nova","l10n_br_base.city_4664","base.br"
"cep_94920580","l10n_br_base.br_rs","94920580","São José","Rua","Vila Eunice Nova","l10n_br_base.city_4664","base.br"
"cep_94920570","l10n_br_base.br_rs","94920570","São Francisco","Rua","Vila Mauá","l10n_br_base.city_4664","base.br"
"cep_94920210","l10n_br_base.br_rs","94920210","Doutor Washington Luiz","Rua","Vila Veranópolis","l10n_br_base.city_4664","base.br"
"cep_94920090","l10n_br_base.br_rs","94920090","Ernesto Dornelles","Rua","Vila Imbuhy","l10n_br_base.city_4664","base.br"
"cep_94910270","l10n_br_base.br_rs","94910270","Dona Otília","Rua","Vila Cachoeirinha","l10n_br_base.city_4664","base.br"
"cep_95680000","l10n_br_base.br_rs","95680000",,,,"l10n_br_base.city_4680","base.br"
"cep_94920020","l10n_br_base.br_rs","94920020","Arlindo Ferreira Soares","Rua","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920200","l10n_br_base.br_rs","94920200","Doutor Rodrigues Alves","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920040","l10n_br_base.br_rs","94920040","Café Filho","Travessa","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920050","l10n_br_base.br_rs","94920050","Campos Sales","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920170","l10n_br_base.br_rs","94920170","Doutor Décio Martins Costa","Rua","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920080","l10n_br_base.br_rs","94920080","Clóvis Pestana","Rua","Vila Imbuhy","l10n_br_base.city_4664","base.br"
"cep_94920160","l10n_br_base.br_rs","94920160","Doutor Campos Sales","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920100","l10n_br_base.br_rs","94920100","Coronel João Batista S. da Silveira e Souza","Av.","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920110","l10n_br_base.br_rs","94920110","Delfim Moreira","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920120","l10n_br_base.br_rs","94920120","Dom Bosco","Rua","Vila Mauá","l10n_br_base.city_4664","base.br"
"cep_94920130","l10n_br_base.br_rs","94920130","Donário Almeida","Rua","Vila Eunice Velha","l10n_br_base.city_4664","base.br"
"cep_94920010","l10n_br_base.br_rs","94920010","Alzira Batista Ioung","Rua","Vila Eunice Nova","l10n_br_base.city_4664","base.br"
"cep_99165000","l10n_br_base.br_rs","99165000",,,,"l10n_br_base.city_4669","base.br"
"cep_92025480","l10n_br_base.br_rs","92025480","Dona Marília","Rua","Nossa Senhora das Graças","l10n_br_base.city_4682","base.br"
"cep_98970000","l10n_br_base.br_rs","98970000",,,,"l10n_br_base.city_4678","base.br"
"cep_96930000","l10n_br_base.br_rs","96930000",,,,"l10n_br_base.city_4677","base.br"
"cep_99435000","l10n_br_base.br_rs","99435000",,,,"l10n_br_base.city_4676","base.br"
"cep_99372000","l10n_br_base.br_rs","99372000",,,,"l10n_br_base.city_4675","base.br"
"cep_98570000","l10n_br_base.br_rs","98570000",,,,"l10n_br_base.city_4675","base.br"
"cep_93700000","l10n_br_base.br_rs","93700000",,,,"l10n_br_base.city_4674","base.br"
"cep_99660000","l10n_br_base.br_rs","99660000",,,,"l10n_br_base.city_4673","base.br"
"cep_98975000","l10n_br_base.br_rs","98975000",,,,"l10n_br_base.city_4672","base.br"
"cep_94920150","l10n_br_base.br_rs","94920150","Doutor Artur Bernardes","Rua","Vila Veranópolis","l10n_br_base.city_4664","base.br"
"cep_95480000","l10n_br_base.br_rs","95480000",,,,"l10n_br_base.city_4670","base.br"
"cep_94920220","l10n_br_base.br_rs","94920220","Elias Garcia dos Santos","Travessa","Vila Eunice Nova","l10n_br_base.city_4664","base.br"
"cep_96180000","l10n_br_base.br_rs","96180000",,,,"l10n_br_base.city_4668","base.br"
"cep_98440000","l10n_br_base.br_rs","98440000",,,,"l10n_br_base.city_4667","base.br"
"cep_97930000","l10n_br_base.br_rs","97930000",,,,"l10n_br_base.city_4666","base.br"
"cep_99860000","l10n_br_base.br_rs","99860000",,,,"l10n_br_base.city_4665","base.br"
"cep_94920230","l10n_br_base.br_rs","94920230","Emílio Inácio dos Santos","Rua","Vila Mauá","l10n_br_base.city_4664","base.br"
"cep_94920180","l10n_br_base.br_rs","94920180","Doutor Epitácio Pessoa","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920190","l10n_br_base.br_rs","94920190","Doutor Nilo Peçanha","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920590","l10n_br_base.br_rs","94920590","São Judas Tadeu","Rua","Vila Mauá","l10n_br_base.city_4664","base.br"
"cep_94920060","l10n_br_base.br_rs","94920060","Catão Roxo","Rua","Vila Mauá","l10n_br_base.city_4664","base.br"
"cep_95255000","l10n_br_base.br_rs","95255000",,,,"l10n_br_base.city_4671","base.br"
"cep_94950420","l10n_br_base.br_rs","94950420","Teresópolis","Rua","Parque da Matriz","l10n_br_base.city_4664","base.br"
"cep_94920140","l10n_br_base.br_rs","94920140","Doutor Afonso Pena","Rua","Vila Jardim América","l10n_br_base.city_4664","base.br"
"cep_94920500","l10n_br_base.br_rs","94920500","Quinze de Novembro","Rua","Vila Veranópolis","l10n_br_base.city_4664","base.br"
"cep_94910260","l10n_br_base.br_rs","94910260","Santa Bárbara","Rua","Vila Imbuhy","l10n_br_base.city_4664","base.br"
"cep_94920480","l10n_br_base.br_rs","94920480","Primeiro de Maio","Rua","Vila Veranópolis","l10n_br_base.city_4664","base.br"
"cep_94920550","l10n_br_base.br_rs","94920550","Santa Isabel","Rua","Vila Santo Ângelo","l10n_br_base.city_4664","base.br"
"cep_94920460","l10n_br_base.br_rs","94920460","Osvaldo Aranha","Rua","Vila Imbuhy","l10n_br_base.city_4664","base.br"
