"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id"
cep_54777020,"l10n_br_base.br_pe","54777020","Marechal Deodoro da Fonseca","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54789175,"l10n_br_base.br_pe","54789175","Nova Zelândia","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786540,"l10n_br_base.br_pe","54786540","do Mandacaru","Rua","Aldeia","l10n_br_base.city_1500"
cep_54777025,"l10n_br_base.br_pe","54777025","Nelson Martins","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54777035,"l10n_br_base.br_pe","54777035","Nilópolis","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774640,"l10n_br_base.br_pe","54774640","Terezinha Medeiros","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774230,"l10n_br_base.br_pe","54774230","Itaperuna","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774145,"l10n_br_base.br_pe","54774145","Leopoldina","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774150,"l10n_br_base.br_pe","54774150","Lázaro Amorim","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774160,"l10n_br_base.br_pe","54774160","Barra Mansa","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774170,"l10n_br_base.br_pe","54774170","Barra do Piraí","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774180,"l10n_br_base.br_pe","54774180","Mangaratiba","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774190,"l10n_br_base.br_pe","54774190","Professor José Cândido Pessoa","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774200,"l10n_br_base.br_pe","54774200","Andrade Bezerra","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774210,"l10n_br_base.br_pe","54774210","Carlos Pena","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774455,"l10n_br_base.br_pe","54774455","Paulo de Araújo Lima","Avenida","Timbí","l10n_br_base.city_1500"
cep_54777040,"l10n_br_base.br_pe","54777040","Dom Basílio","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54777043,"l10n_br_base.br_pe","54777043","Dom Basílio","3ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54774470,"l10n_br_base.br_pe","54774470","Aparício Borges","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774250,"l10n_br_base.br_pe","54774250","Gustavo Viana Filho","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774270,"l10n_br_base.br_pe","54774270","Furnas","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774280,"l10n_br_base.br_pe","54774280","Maria Amália Nogueira","Rua","Timbí","l10n_br_base.city_1500"
cep_54774290,"l10n_br_base.br_pe","54774290","Guilherme Veloso","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774291,"l10n_br_base.br_pe","54774291","Guilherme Veloso","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54774300,"l10n_br_base.br_pe","54774300","Lourenço Fernandes","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774310,"l10n_br_base.br_pe","54774310","Lopo Diniz","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774350,"l10n_br_base.br_pe","54774350","Diogo Jácome","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54789015,"l10n_br_base.br_pe","54789015","Betânia","Avenida","Aldeia","l10n_br_base.city_1500"
cep_54786560,"l10n_br_base.br_pe","54786560","Alameda dos Cajueiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789030,"l10n_br_base.br_pe","54789030","Dantas Barreto","Avenida","Aldeia","l10n_br_base.city_1500"
cep_54789031,"l10n_br_base.br_pe","54789031","Dantas Barreto","1ª Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789035,"l10n_br_base.br_pe","54789035","Monte Castelo","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789040,"l10n_br_base.br_pe","54789040","Félix Pacheco","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789045,"l10n_br_base.br_pe","54789045","Demóstenes de Olinda","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789050,"l10n_br_base.br_pe","54789050","Guilherme de Almeida","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789055,"l10n_br_base.br_pe","54789055","Ana Nery Diniz","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789020,"l10n_br_base.br_pe","54789020","Francisco Bonifácio de Abreu","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789265,"l10n_br_base.br_pe","54789265","Alameda dos Sapotizeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786740,"l10n_br_base.br_pe","54786740","Vítor Viana","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786640,"l10n_br_base.br_pe","54786640","das Mangabeiras","Rua","Aldeia","l10n_br_base.city_1500"
cep_54780510,"l10n_br_base.br_pe","54780510","Santo Antônio de Lisboa","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54786550,"l10n_br_base.br_pe","54786550","Alameda dos Ingazeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786570,"l10n_br_base.br_pe","54786570","Pau Ferro","Avenida","Aldeia","l10n_br_base.city_1500"
cep_54786580,"l10n_br_base.br_pe","54786580","dos Oitizeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786590,"l10n_br_base.br_pe","54786590","dos Angelins","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786600,"l10n_br_base.br_pe","54786600","Alameda dos Jacarandás","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786610,"l10n_br_base.br_pe","54786610","das Angélicas","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789060,"l10n_br_base.br_pe","54789060","João Bonfim","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789070,"l10n_br_base.br_pe","54789070","Francisco de Castro","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789600,"l10n_br_base.br_pe","54789600","dos Papa-capins","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789590,"l10n_br_base.br_pe","54789590","dos Ferreiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789610,"l10n_br_base.br_pe","54789610","Galo de Campina","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789620,"l10n_br_base.br_pe","54789620","dos Canários","Rua","Aldeia","l10n_br_base.city_1500"
cep_54774000,"l10n_br_base.br_pe","54774000","Doutor Belmínio Correia","Avenida","Alberto Maia","l10n_br_base.city_1500"
cep_54780530,"l10n_br_base.br_pe","54780530","General Félix Cabral","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54789630,"l10n_br_base.br_pe","54789630","da Aguia Branca","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789640,"l10n_br_base.br_pe","54789640","dos Cancães","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786730,"l10n_br_base.br_pe","54786730","Paulo Setúbal","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789025,"l10n_br_base.br_pe","54789025","do Borralho","Estrada","Aldeia","l10n_br_base.city_1500"
cep_54789075,"l10n_br_base.br_pe","54789075","Chagas Ferreira","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786755,"l10n_br_base.br_pe","54786755","Rotary","Avenida","Alberto Maia","l10n_br_base.city_1500"
cep_54786760,"l10n_br_base.br_pe","54786760","Tomaz de Aquino","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786770,"l10n_br_base.br_pe","54786770","Vera Cruz","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786780,"l10n_br_base.br_pe","54786780","Vera Cruz","Avenida","Aldeia","l10n_br_base.city_1500"
cep_54786790,"l10n_br_base.br_pe","54786790","Alameda das Cascatas","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789000,"l10n_br_base.br_pe","54789000","de Aldeia","Estrada","Aldeia","l10n_br_base.city_1500"
cep_54789005,"l10n_br_base.br_pe","54789005","Abel Genuino","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789010,"l10n_br_base.br_pe","54789010","Francisco Otaviano","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789540,"l10n_br_base.br_pe","54789540","Jaqueiras","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789125,"l10n_br_base.br_pe","54789125","Geraldo Falcão","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789165,"l10n_br_base.br_pe","54789165","Monte Ribeira","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789222,"l10n_br_base.br_pe","54789222","Edgar Roquete Pinto","1ª Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789223,"l10n_br_base.br_pe","54789223","Edgar Roquete Pinto","2ª Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789225,"l10n_br_base.br_pe","54789225","Alameda dos Pinheiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789230,"l10n_br_base.br_pe","54789230","João de Barros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789235,"l10n_br_base.br_pe","54789235","Alameda das Pitangueira","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789240,"l10n_br_base.br_pe","54789240","José do Patrocínio","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789245,"l10n_br_base.br_pe","54789245","Rebeca","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786750,"l10n_br_base.br_pe","54786750","Urbano Duarte","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789210,"l10n_br_base.br_pe","54789210","Joaquim Caetano da Silva","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789205,"l10n_br_base.br_pe","54789205","Oscar Steiner","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789080,"l10n_br_base.br_pe","54789080","José Veríssimo","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789081,"l10n_br_base.br_pe","54789081","José Veríssimo","Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789085,"l10n_br_base.br_pe","54789085","Cláudio de Souza","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789090,"l10n_br_base.br_pe","54789090","Joaquim Serra","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789091,"l10n_br_base.br_pe","54789091","Joaquim Serra","Travessa","Aldeia","l10n_br_base.city_1500"

cep_54789095,"l10n_br_base.br_pe","54789095","Clementino Rocha Farias","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789100,"l10n_br_base.br_pe","54789100","Francisco Felino de Almeida","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789105,"l10n_br_base.br_pe","54789105","Dorival Peixoto","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789250,"l10n_br_base.br_pe","54789250","João Neves da Fontoura","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789221,"l10n_br_base.br_pe","54789221","Edgar Roquete Pinto","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789110,"l10n_br_base.br_pe","54789110","Hipólito da Costa","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786650,"l10n_br_base.br_pe","54786650","das Mangueiras","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786660,"l10n_br_base.br_pe","54786660","dos Limoeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786670,"l10n_br_base.br_pe","54786670","dos Jambeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786680,"l10n_br_base.br_pe","54786680","das Graviolas","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786690,"l10n_br_base.br_pe","54786690","Abdias de Oliveira","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786700,"l10n_br_base.br_pe","54786700","Edvaldo Gomes","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786710,"l10n_br_base.br_pe","54786710","Edvaldo Batista","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789220,"l10n_br_base.br_pe","54789220","Edgar Roquete Pinto","Avenida","Aldeia","l10n_br_base.city_1500"
cep_54786620,"l10n_br_base.br_pe","54786620","das Caramboleiras","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789065,"l10n_br_base.br_pe","54789065","Barros Sobrinho","Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789180,"l10n_br_base.br_pe","54789180","João Luiz Alves","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789181,"l10n_br_base.br_pe","54789181","João Luiz Alves","Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789185,"l10n_br_base.br_pe","54789185","Alameda dos Pimentões","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789190,"l10n_br_base.br_pe","54789190","Gomes Taborda","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789195,"l10n_br_base.br_pe","54789195","Alameda dos Pinhos","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789200,"l10n_br_base.br_pe","54789200","Júlia Lopes de Almeida","Rua","Aldeia","l10n_br_base.city_1500"
cep_54789201,"l10n_br_base.br_pe","54789201","Júlia Lopes de Almeida","1ª Travessa","Aldeia","l10n_br_base.city_1500"
cep_54789202,"l10n_br_base.br_pe","54789202","Júlia Lopes de Almeida","2ª Travessa","Aldeia","l10n_br_base.city_1500"
cep_54786630,"l10n_br_base.br_pe","54786630","dos Sapotizeiros","Rua","Aldeia","l10n_br_base.city_1500"
cep_54786720,"l10n_br_base.br_pe","54786720","Félix Guerra Curado","Rua","Aldeia","l10n_br_base.city_1500"
cep_54780075,"l10n_br_base.br_pe","54780075","Delmiro Gouveia","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54771800,"l10n_br_base.br_pe","54771800","da Oscar André de Albuquerque","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771820,"l10n_br_base.br_pe","54771820","Americana","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774010,"l10n_br_base.br_pe","54774010","Graça Aranha","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54777044,"l10n_br_base.br_pe","54777044","Dom Basílio","4ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54771790,"l10n_br_base.br_pe","54771790","Ouro Branco","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780101,"l10n_br_base.br_pe","54780101","Natuba","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54780155,"l10n_br_base.br_pe","54780155","São Gonçalo","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774100,"l10n_br_base.br_pe","54774100","Niterói","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780070,"l10n_br_base.br_pe","54780070","Maranguape","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774020,"l10n_br_base.br_pe","54774020","Nova América","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780080,"l10n_br_base.br_pe","54780080","Jacuípe","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780081,"l10n_br_base.br_pe","54780081","Jacuípe","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54780085,"l10n_br_base.br_pe","54780085","Estância","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780090,"l10n_br_base.br_pe","54780090","Olivença","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780091,"l10n_br_base.br_pe","54780091","Oliveira","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54780055,"l10n_br_base.br_pe","54780055","Clara Lopes","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780100,"l10n_br_base.br_pe","54780100","Natuba","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780050,"l10n_br_base.br_pe","54780050","Feira de Santana","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780065,"l10n_br_base.br_pe","54780065","Delmiro Gouveia","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771770,"l10n_br_base.br_pe","54771770","da Paz","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771810,"l10n_br_base.br_pe","54771810","Afonso Cláudio","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774110,"l10n_br_base.br_pe","54774110","Caxias do Sul","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774115,"l10n_br_base.br_pe","54774115","Monte Carlo","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774120,"l10n_br_base.br_pe","54774120","Coelho Neto","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774125,"l10n_br_base.br_pe","54774125","Paul Harris","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774075,"l10n_br_base.br_pe","54774075","Joana Fontoura","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771792,"l10n_br_base.br_pe","54771792","Santo Antônio de Pádua","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771740,"l10n_br_base.br_pe","54771740","Antônio Olinto","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771798,"l10n_br_base.br_pe","54771798","João Ribeiro Nabuco","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771760,"l10n_br_base.br_pe","54771760","São Pedro de Aldeia","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771794,"l10n_br_base.br_pe","54771794","Paracambi","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771780,"l10n_br_base.br_pe","54771780","General Costa e Silva","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771781,"l10n_br_base.br_pe","54771781","General Costa e Silva","1ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54771782,"l10n_br_base.br_pe","54771782","General Costa e Silva","2ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54771783,"l10n_br_base.br_pe","54771783","General Costa e Silva","3ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54771784,"l10n_br_base.br_pe","54771784","General Costa e Silva","4ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54774025,"l10n_br_base.br_pe","54774025","Fiúza de Castro","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771791,"l10n_br_base.br_pe","54771791","Ouro Branco","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54780120,"l10n_br_base.br_pe","54780120","Ibiara","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54771750,"l10n_br_base.br_pe","54771750","Santa Diamantina","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780330,"l10n_br_base.br_pe","54780330","Rio Tinto","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780110,"l10n_br_base.br_pe","54780110","Queimadas","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780010,"l10n_br_base.br_pe","54780010","Liberato Piancó","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780020,"l10n_br_base.br_pe","54780020","Formosa do Rio Preto","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780025,"l10n_br_base.br_pe","54780025","Jundiaí do Sul","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780030,"l10n_br_base.br_pe","54780030","Avelino Lopes","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780035,"l10n_br_base.br_pe","54780035","Cafarnaum","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780040,"l10n_br_base.br_pe","54780040","Castro Alves","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780045,"l10n_br_base.br_pe","54780045","Camutanga","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780160,"l10n_br_base.br_pe","54780160","Itambé","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780430,"l10n_br_base.br_pe","54780430","dos Coronéis","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54777622,"l10n_br_base.br_pe","54777622","Governador Moura Cavalcante","2ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54780340,"l10n_br_base.br_pe","54780340","Tabira","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780350,"l10n_br_base.br_pe","54780350","São José do Piauí","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780360,"l10n_br_base.br_pe","54780360","São Sebastião","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780370,"l10n_br_base.br_pe","54780370","das Tulipas","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54789580,"l10n_br_base.br_pe","54789580","da Bandeira","Rua","Aldeia","l10n_br_base.city_1500"
cep_54783720,"l10n_br_base.br_pe","54783720","Alabama","Rua","Aldeia","l10n_br_base.city_1500"
cep_54780380,"l10n_br_base.br_pe","54780380","da Imperatriz","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780381,"l10n_br_base.br_pe","54780381","da Imperatriz","Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54777621,"l10n_br_base.br_pe","54777621","Governador Moura Cavalcante","1ª Travessa","Alberto Maia","l10n_br_base.city_1500"
cep_54777540,"l10n_br_base.br_pe","54777540","Sertaneja","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54774095,"l10n_br_base.br_pe","54774095","Van Gogh","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780125,"l10n_br_base.br_pe","54780125","São Francisco","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780130,"l10n_br_base.br_pe","54780130","Belmiro Gouveia","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780135,"l10n_br_base.br_pe","54780135","Sirinhaém","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780140,"l10n_br_base.br_pe","54780140","Olindina","Rua","Alberto Maia","l10n_br_base.city_1500"
cep_54780145,"l10n_br_base.br_pe","54780145","Tupanatinga","Rua","Alberto Maia","l10n_br_base.city_1500"
