"id","state_id:id","code","street","street_type","district","city_id:id"
cep_58802770,"br_pb","58802770","Antônio Teodoro Neto","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802690,"br_pb","58802690","Sinfrônio Nazaré","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802700,"br_pb","58802700","Tomaz Pires dos Santos","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802710,"br_pb","58802710","Engenheiro Carlos Pires de Sá","Avenida","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802720,"br_pb","58802720","Sargento Sarmento","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58803640,"br_pb","58803640","Crizeuda Gadelha","Rua","Alto Capanema","city_1451"
cep_58802730,"br_pb","58802730","João Nóbrega Gadelha","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802680,"br_pb","58802680","Verônica Silveira","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802760,"br_pb","58802760","Félix Araújo","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802370,"br_pb","58802370","Leopoldo José de Melo","Rua","Gato Preto","city_1451"
cep_58802790,"br_pb","58802790","Tenente Zuca","Rua","Estreito","city_1451"
cep_58802800,"br_pb","58802800","Inês Mariz","Rua","Estreito","city_1451"
cep_58802340,"br_pb","58802340","João Bosco M. de Sousa","Rua","Gato Preto","city_1451"
cep_58802670,"br_pb","58802670","Coronel Antônio Soares","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802810,"br_pb","58802810","Coronel Nestor José Sarmento","Rua","Estreito","city_1451"
cep_58802380,"br_pb","58802380","Henrique Rodrigues da Silva","Rua","Gato Preto","city_1451"
cep_58802850,"br_pb","58802850","Doutor José Gadelha","Rua","Estreito","city_1451"
cep_58802740,"br_pb","58802740","Augusto dos Anjos","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58804570,"br_pb","58804570","Arnóbio Bezerra de Lima","Rua","São José","city_1451"
cep_58804370,"br_pb","58804370","Francisco Sarmento Medeiros","Rua","São José","city_1451"
cep_58804670,"br_pb","58804670","João Nobre","Rua","Jardim Santana","city_1451"
cep_58804660,"br_pb","58804660","Manoel Galdino da Costa","Rua","Jardim Santana","city_1451"
cep_58804650,"br_pb","58804650","Espedito G. dos Santos","Rua","Jardim Santana","city_1451"
cep_58804640,"br_pb","58804640","Maria José M. Silva","Rua","Jardim Santana","city_1451"
cep_58804630,"br_pb","58804630","Francisco Nogueira","Rua","Jardim Santana","city_1451"
cep_58804620,"br_pb","58804620","Otaviano Fontes","Rua","Jardim Santana","city_1451"
cep_58802660,"br_pb","58802660","Princesa Isabel","Rua","Maria de Lourdes Sarmento Meira","city_1451"
cep_58802150,"br_pb","58802150","Domingos Figueiredo de Oliveira","Rua","Gato Preto","city_1451"
cep_58803170,"br_pb","58803170","Doutor José Gadelha","Rua","Estação","city_1451"
cep_58802320,"br_pb","58802320","Pedro Celestino de Paula","Rua","Gato Preto","city_1451"
cep_58802300,"br_pb","58802300","Augusto M. Seixas","Rua","Gato Preto","city_1451"
cep_58802280,"br_pb","58802280","Lúcia de Fátima de Sousa","Rua","Gato Preto","city_1451"
cep_58802260,"br_pb","58802260","Francisco Neves de Sá","Rua","Gato Preto","city_1451"
cep_58802240,"br_pb","58802240","J. Martins","Rua","Gato Preto","city_1451"
cep_58802225,"br_pb","58802225","IPASE","Vila","Gato Preto","city_1451"
cep_58802220,"br_pb","58802220","Vicente Gadelha","Conjunto","Gato Preto","city_1451"
cep_58802200,"br_pb","58802200","Félix Sucupira de Queiroga","Rua","Gato Preto","city_1451"
cep_58802350,"br_pb","58802350","Francisco Antônio Bezerra","Rua","Gato Preto","city_1451"
cep_58802180,"br_pb","58802180","José Fagundes de Lira","Rua","Gato Preto","city_1451"
cep_58802830,"br_pb","58802830","Lídia Meira","Rua","Estreito","city_1451"
cep_58802160,"br_pb","58802160","Raimunda Marques dos Santos","Rua","Gato Preto","city_1451"
cep_58802820,"br_pb","58802820","Professor Batista Leite","Rua","Estreito","city_1451"
cep_58802140,"br_pb","58802140","Izaac Moreira","Rua","Gato Preto","city_1451"
cep_58802130,"br_pb","58802130","João Teodoro de Oliveira","Rua","Gato Preto","city_1451"
cep_58802125,"br_pb","58802125","Lídia Meira","Travessa","Gato Preto","city_1451"
cep_58802120,"br_pb","58802120","Cecília Garrido","Rua","Gato Preto","city_1451"
cep_58802110,"br_pb","58802110","Adjesun Viana dos Santos","Rua","Gato Preto","city_1451"
cep_58802100,"br_pb","58802100","Manoel Mendes","Rua","Gato Preto","city_1451"
cep_58802090,"br_pb","58802090","Joaquim Pinto de Oliveira","Rua","Gato Preto","city_1451"
cep_58802190,"br_pb","58802190","Clotário de Paiva Gadelha","Rua","Gato Preto","city_1451"
cep_58802725,"br_pb","58802725","Sargento Sarmento","Travessa","Maria de Lourdes Sarmento Meira","city_1451"
cep_58804710,"br_pb","58804710","Padre Ibiapina","Rua","Jardim Santana","city_1451"
cep_58802840,"br_pb","58802840","Professora Maria Eulina","Rua","Estreito","city_1451"
cep_58804610,"br_pb","58804610","Manoel Belarmino","Rua","Jardim Santana","city_1451"
cep_58802360,"br_pb","58802360","José Sarmento Santos","Rua","Gato Preto","city_1451"
cep_58803810,"br_pb","58803810","Pedro Celeste","Rua","Várzea da Cruz","city_1451"
cep_58804690,"br_pb","58804690","Vicente B. Filho","Rua","Jardim Santana","city_1451"
cep_58805030,"br_pb","58805030","Manoel Basílio Silva","Rua","Jardim Sorrilândia","city_1451"
cep_58805020,"br_pb","58805020","Clarice Pires de Sá","Rua","Jardim Sorrilândia","city_1451"
cep_58805010,"br_pb","58805010","Ester Fernandes Oliveira","Rua","Jardim Sorrilândia","city_1451"
cep_58805000,"br_pb","58805000","Assis Chateaubriand","Rua","Jardim Sorrilândia","city_1451"
cep_58804720,"br_pb","58804720","Vicente Gonçalves Ribeiro Filho","Rua","Jardim Santana","city_1451"
cep_58804715,"br_pb","58804715","Padre Ibiapina","Travessa","Jardim Santana","city_1451"
cep_58805080,"br_pb","58805080","Tiburtino Rabelo de Sá","Rua","Jardim Sorrilândia","city_1451"
cep_58803740,"br_pb","58803740","Tiradentes","Rua","Alto Capanema","city_1451"
cep_58804390,"br_pb","58804390","Francisco José B. Rolim","Rua","São José","city_1451"
cep_58804000,"br_pb","58804000","Angelim","Avenida","Angelim","city_1451"
cep_58805050,"br_pb","58805050","Afonso Vieira","Rua","Jardim Sorrilândia","city_1451"
cep_58803820,"br_pb","58803820","Monsenhor Vicente Freitas","Rua","Várzea da Cruz","city_1451"
cep_58805060,"br_pb","58805060","Vinte de Abril","Rua","Jardim Sorrilândia","city_1451"
cep_58803800,"br_pb","58803800","Vasco da Gama","Rua","Várzea da Cruz","city_1451"
cep_58803790,"br_pb","58803790","Diamante","Fazenda","Alto Capanema","city_1451"
cep_58803780,"br_pb","58803780","Bruno Figueiredo Pinto","Rua","Alto Capanema","city_1451"
cep_58803770,"br_pb","58803770","Amadeu Silva","Rua","Alto Capanema","city_1451"
cep_58804020,"br_pb","58804020","João Moreira","Rua","Angelim","city_1451"
cep_58803750,"br_pb","58803750","Epitácio Pessoa","Avenida","Alto Capanema","city_1451"
cep_58804030,"br_pb","58804030","Fabiana","Fazenda","Angelim","city_1451"
cep_58803730,"br_pb","58803730","Eládio Pedrosa de Melo","Rua","Alto Capanema","city_1451"
cep_58803720,"br_pb","58803720","Primeiro de Maio","Rua","Alto Capanema","city_1451"
cep_58803710,"br_pb","58803710","Professora Clotilde Meira","Rua","Alto Capanema","city_1451"
cep_58803700,"br_pb","58803700","Vicente Vieira","Rua","Alto Capanema","city_1451"
cep_58803690,"br_pb","58803690","João Bosco Sarmento","Rua","Alto Capanema","city_1451"
cep_58803830,"br_pb","58803830","Azarias Sarmento Gadelha","Rua","Várzea da Cruz","city_1451"
cep_58805070,"br_pb","58805070","José Bonifácio","Rua","Jardim Sorrilândia","city_1451"
cep_58802170,"br_pb","58802170","do Mercado","Largo","Gato Preto","city_1451"
cep_58804580,"br_pb","58804580","Zu Silva","Conjunto","São José","city_1451"
cep_58803405,"br_pb","58803405","Dom Pedro II","Travessa","Estação","city_1451"
cep_58804550,"br_pb","58804550","Francisco Antônio de Sousa","Rua","São José","city_1451"
cep_58804530,"br_pb","58804530","Francisco Paulo Coelho","Rua","São José","city_1451"
cep_58804510,"br_pb","58804510","Benedito F. de Lima","Rua","São José","city_1451"
cep_58804490,"br_pb","58804490","Doutor Zezé Sarmento","Conjunto","São José","city_1451"
cep_58804470,"br_pb","58804470","Deocleciano N. Resende","Rua","São José","city_1451"
cep_58804450,"br_pb","58804450","Raimunda M. Braga","Rua","São José","city_1451"
cep_58804430,"br_pb","58804430","Raimunda Xavier F. Sousa","Rua","São José","city_1451"
