"id","state_id:id","code","street","street_type","district","city_id:id"
cep_69945000,"br_ac","69945000","","","","city_53"
cep_69935000,"br_ac","69935000","","","","city_54"
cep_69932000,"br_ac","69932000","","","","city_55"
cep_69909110,"br_ac","69909110","Santa Maria","Rua","Baixa da Colina","city_67"
cep_69909010,"br_ac","69909010","Santo Antônio","Rua","José Augusto","city_67"
cep_69908610,"br_ac","69908610","Minas Gerais","Rua","Bosque","city_67"
cep_69908620,"br_ac","69908620","Nações Unidas","Avenida","Bosque","city_67"
cep_69908630,"br_ac","69908630","Marinho Monte","Conjunto","Morada do Sol","city_67"
cep_69908650,"br_ac","69908650","Getúlio Vargas","Avenida","Bosque","city_67"
cep_69908670,"br_ac","69908670","Brasil","Avenida","Base","city_67"
cep_69908680,"br_ac","69908680","Rui Barbosa","Rua","Base","city_67"
cep_69908690,"br_ac","69908690","Ceará","Avenida","Base","city_67"
cep_69908695,"br_ac","69908695","Rio de Janeiro","Rua","Base","city_67"
cep_69908700,"br_ac","69908700","Panair","Rua","Base","city_67"
cep_69908710,"br_ac","69908710","Milton Santos","Rua","Bosque","city_67"
cep_69909020,"br_ac","69909020","Riachuelo","Rua","José Augusto","city_67"
cep_69909011,"br_ac","69909011","Santa Inês","Estrada","São Francisco","city_67"
cep_69909230,"br_ac","69909230","Guarani","Travessa","Aviário","city_67"
cep_69909021,"br_ac","69909021","São Francisco","Estrada","São Francisco","city_67"
cep_69909030,"br_ac","69909030","Santo Afonso","Rua","José Augusto","city_67"
cep_69909031,"br_ac","69909031","Joaquim M. Macedo","Rua","São Francisco","city_67"
cep_69909040,"br_ac","69909040","Grêmio Atlético Sampaio","Rua","José Augusto","city_67"
cep_69909041,"br_ac","69909041","Oscar Passos","Conjunto","São Francisco","city_67"
cep_69909050,"br_ac","69909050","Estácio de Sá","Rua","José Augusto","city_67"
cep_69909060,"br_ac","69909060","Matinha","Beco","José Augusto","city_67"
cep_69909070,"br_ac","69909070","Major Salinas","Rua","José Augusto","city_67"
cep_69909080,"br_ac","69909080","Visconde de Mauá","Rua","José Augusto","city_67"
cep_69909090,"br_ac","69909090","Sol","Travessa","José Augusto","city_67"
cep_69917400,"br_ac","69917400","Tucumã","Conjunto","Distrito Industrial","city_67"
