"id","state_id:id","code","street","street_type","district","city_id:id"
cep_68507680,"br_pa","68507680","Quatorze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507670,"br_pa","68507670","Especial","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507650,"br_pa","68507650","Vinte e Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507470,"br_pa","68507470","Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507640,"br_pa","68507640","Doze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507630,"br_pa","68507630","Onze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507530,"br_pa","68507530","Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507620,"br_pa","68507620","Dez","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507610,"br_pa","68507610","Nove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507480,"br_pa","68507480","Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507600,"br_pa","68507600","Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507590,"br_pa","68507590","Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507580,"br_pa","68507580","Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507560,"br_pa","68507560","Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506640,"br_pa","68506640","Quatorze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506360,"br_pa","68506360","Trinta e Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507490,"br_pa","68507490","Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506460,"br_pa","68506460","Quarenta e Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507500,"br_pa","68507500","Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506500,"br_pa","68506500","Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507540,"br_pa","68507540","Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507510,"br_pa","68507510","Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507520,"br_pa","68507520","Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507570,"br_pa","68507570","Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506190,"br_pa","68506190","Dezenove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506350,"br_pa","68506350","Trinta e Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506340,"br_pa","68506340","Trinta e Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506330,"br_pa","68506330","Trinta e Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506320,"br_pa","68506320","Trinta e Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506390,"br_pa","68506390","Trinta e Nove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506400,"br_pa","68506400","Quarenta","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506410,"br_pa","68506410","Quarenta e Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506420,"br_pa","68506420","Quarenta e Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507380,"br_pa","68507380","Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506440,"br_pa","68506440","Quarenta e Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68509120,"br_pa","68509120","Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506520,"br_pa","68506520","Nove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506450,"br_pa","68506450","Quarenta e Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506610,"br_pa","68506610","Onze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506470,"br_pa","68506470","Quarenta e Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506370,"br_pa","68506370","Trinta e Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506510,"br_pa","68506510","Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506430,"br_pa","68506430","Quarenta e Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506530,"br_pa","68506530","Doze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506540,"br_pa","68506540","Dezesseis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506550,"br_pa","68506550","Vinte e Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506560,"br_pa","68506560","Vinte e Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506570,"br_pa","68506570","Vinte e Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506580,"br_pa","68506580","Dezenove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506590,"br_pa","68506590","Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506600,"br_pa","68506600","Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68509260,"br_pa","68509260","Dezessete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506660,"br_pa","68506660","Dez","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507390,"br_pa","68507390","Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507400,"br_pa","68507400","Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507410,"br_pa","68507410","Nove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507420,"br_pa","68507420","Dez","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507430,"br_pa","68507430","Onze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507290,"br_pa","68507290","Trinta","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507030,"br_pa","68507030","Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507710,"br_pa","68507710","Dezesseis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506641,"br_pa","68506641","Vinte e Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506642,"br_pa","68506642","Vinte e Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506643,"br_pa","68506643","Vinte e Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507360,"br_pa","68507360","Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506645,"br_pa","68506645","Vinte e Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507340,"br_pa","68507340","Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506670,"br_pa","68506670","PA-150","Rodovia","Cidade Nova","l10n_br_data_base.city_217"
cep_68507000,"br_pa","68507000","Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506480,"br_pa","68506480","Quarenta e Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68513480,"br_pa","68513480","Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507035,"br_pa","68507035","Trinta e sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507005,"br_pa","68507005","Trinta e Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507010,"br_pa","68507010","Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507015,"br_pa","68507015","Trinta e cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507160,"br_pa","68507160","Dezessete","Quadra","Laranjeira","l10n_br_data_base.city_217"
cep_68507025,"br_pa","68507025","Trinta e seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506630,"br_pa","68506630","Dezoito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506644,"br_pa","68506644","Vinte e Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507220,"br_pa","68507220","Vinte e Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507450,"br_pa","68507450","Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507442,"br_pa","68507442","Quatorze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507441,"br_pa","68507441","Treze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507440,"br_pa","68507440","Doze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506380,"br_pa","68506380","Trinta e Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507550,"br_pa","68507550","Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507310,"br_pa","68507310","Trinta e Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506620,"br_pa","68506620","Treze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507170,"br_pa","68507170","Dezoito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507180,"br_pa","68507180","Dezenove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507190,"br_pa","68507190","Vinte","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507370,"br_pa","68507370","Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507210,"br_pa","68507210","Vinte e Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507350,"br_pa","68507350","Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507230,"br_pa","68507230","Vinte e Quatro","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507240,"br_pa","68507240","Vinte e Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507250,"br_pa","68507250","Vinte e Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507260,"br_pa","68507260","Vinte e Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507270,"br_pa","68507270","Vinte e Oito","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507280,"br_pa","68507280","Vinte e Nove","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507150,"br_pa","68507150","Dezesseis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507300,"br_pa","68507300","Trinta e Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507140,"br_pa","68507140","Quinze","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507320,"br_pa","68507320","Trinta e Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507330,"br_pa","68507330","Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507460,"br_pa","68507460","Dois","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68507200,"br_pa","68507200","Vinte e Um","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68513510,"br_pa","68513510","Três","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506250,"br_pa","68506250","Vinte e Cinco","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506260,"br_pa","68506260","Vinte e Seis","Quadra","Nova Marabá","l10n_br_data_base.city_217"
cep_68506270,"br_pa","68506270","Vinte e Sete","Quadra","Nova Marabá","l10n_br_data_base.city_217"
