"id","state_id:id","code","street","street_type","district","city_id:id"
cep_78946000,"l10n_br_data_base.br_ro","78946000","","","","l10n_br_data_base.city_36"
cep_78986000,"l10n_br_data_base.br_ro","78986000","","","","l10n_br_data_base.city_45"
cep_78988000,"l10n_br_data_base.br_ro","78988000","","","","l10n_br_data_base.city_44"
cep_78995000,"l10n_br_data_base.br_ro","78995000","","","","l10n_br_data_base.city_22"
cep_78970000,"l10n_br_data_base.br_ro","78970000","","","","l10n_br_data_base.city_23"
cep_78969000,"l10n_br_data_base.br_ro","78969000","","","","l10n_br_data_base.city_25"
cep_78939000,"l10n_br_data_base.br_ro","78939000","","","","l10n_br_data_base.city_24"
cep_78954000,"l10n_br_data_base.br_ro","78954000","","","","l10n_br_data_base.city_48"
cep_78990000,"l10n_br_data_base.br_ro","78990000","","","","l10n_br_data_base.city_47"
cep_78973000,"l10n_br_data_base.br_ro","78973000","","","","l10n_br_data_base.city_46"
cep_78994800,"l10n_br_data_base.br_ro","78994800","","","","l10n_br_data_base.city_26"
cep_78956000,"l10n_br_data_base.br_ro","78956000","","","","l10n_br_data_base.city_27"
cep_78967800,"l10n_br_data_base.br_ro","78967800","","","","l10n_br_data_base.city_28"
cep_78944000,"l10n_br_data_base.br_ro","78944000","","","","l10n_br_data_base.city_30"
cep_78999000,"l10n_br_data_base.br_ro","78999000","","","","l10n_br_data_base.city_3"
cep_78991000,"l10n_br_data_base.br_ro","78991000","","","","l10n_br_data_base.city_29"
cep_78983000,"l10n_br_data_base.br_ro","78983000","","","","l10n_br_data_base.city_9"
cep_78950000,"l10n_br_data_base.br_ro","78950000","","","","l10n_br_data_base.city_15"
cep_78974000,"l10n_br_data_base.br_ro","78974000","","","","l10n_br_data_base.city_14"
cep_78984000,"l10n_br_data_base.br_ro","78984000","","","","l10n_br_data_base.city_16"
cep_78932120,"l10n_br_data_base.br_ro","78932120","Cláudio Manoel da Costa","Rua","Setor 6","l10n_br_data_base.city_2"
cep_78932105,"l10n_br_data_base.br_ro","78932105","Alceu Amoroso Lima","Rua","Setor 6","l10n_br_data_base.city_2"
cep_78932130,"l10n_br_data_base.br_ro","78932130","Primeiro de Janeiro","Rua","Setor 11","l10n_br_data_base.city_2"
cep_78932115,"l10n_br_data_base.br_ro","78932115","Manoel Bandeira","Rua","Setor 6","l10n_br_data_base.city_2"
