"id","state_id:id","code","street","street_type","district","city_id:id"
cep_65578000,"br_ma","65578000","","","","city_452"
cep_65505000,"br_ma","65505000","","","","city_451"
cep_65310000,"br_ma","65310000","","","","city_455"
cep_65930000,"br_ma","65930000","","","","city_450"
cep_65250000,"br_ma","65250000","","","","city_453"
cep_65610000,"br_ma","65610000","","","","city_454"
cep_65103000,"br_ma","65103000","","","","city_470"
cep_65275000,"br_ma","65275000","","","","city_463"
cep_65660000,"br_ma","65660000","","","","city_474"
cep_65700000,"br_ma","65700000","","","","city_469"
cep_65270000,"br_ma","65270000","","","","city_471"
cep_65704000,"br_ma","65704000","","","","city_485"
cep_65945000,"br_ma","65945000","","","","city_466"
cep_65723000,"br_ma","65723000","","","","city_481"
cep_65292000,"br_ma","65292000","","","","city_482"
cep_65480000,"br_ma","65480000","","","","city_467"
cep_65490000,"br_ma","65490000","","","","city_461"
cep_65520000,"br_ma","65520000","","","","city_486"
cep_65590000,"br_ma","65590000","","","","city_476"
cep_65248000,"br_ma","65248000","","","","city_480"
cep_65525000,"br_ma","65525000","","","","city_462"
cep_65108000,"br_ma","65108000","","","","city_468"
cep_65315000,"br_ma","65315000","","","","city_487"
cep_65885000,"br_ma","65885000","","","","city_479"
cep_65515000,"br_ma","65515000","","","","city_488"
cep_65413000,"br_ma","65413000","","","","city_456"
cep_65923000,"br_ma","65923000","","","","city_460"
cep_65950000,"br_ma","65950000","","","","city_475"
cep_65293000,"br_ma","65293000","","","","city_459"
cep_65810000,"br_ma","65810000","","","","city_458"
cep_65535000,"br_ma","65535000","","","","city_477"
cep_65380000,"br_ma","65380000","","","","city_483"
cep_65398000,"br_ma","65398000","","","","city_457"
cep_65368000,"br_ma","65368000","","","","city_464"
cep_65800000,"br_ma","65800000","","","","city_473"
cep_65233000,"br_ma","65233000","","","","city_472"
cep_65395000,"br_ma","65395000","","","","city_484"
cep_65335000,"br_ma","65335000","","","","city_478"
cep_65363000,"br_ma","65363000","","","","city_530"
cep_65284000,"br_ma","65284000","","","","city_531"
cep_65943000,"br_ma","65943000","","","","city_521"
cep_65964000,"br_ma","65964000","","","","city_520"
cep_65975000,"br_ma","65975000","","","","city_518"
cep_65940000,"br_ma","65940000","","","","city_533"
cep_65995000,"br_ma","65995000","","","","city_519"
cep_65765000,"br_ma","65765000","","","","city_515"
cep_65750000,"br_ma","65750000","","","","city_517"
cep_65625000,"br_ma","65625000","","","","city_516"
cep_65927000,"br_ma","65927000","","","","city_514"
cep_65785000,"br_ma","65785000","","","","city_532"
cep_65795000,"br_ma","65795000","","","","city_529"
cep_65780000,"br_ma","65780000","","","","city_528"
cep_65770000,"br_ma","65770000","","","","city_526"
cep_65775000,"br_ma","65775000","","","","city_525"
cep_65285000,"br_ma","65285000","","","","city_524"
cep_65695000,"br_ma","65695000","","","","city_523"
cep_65805000,"br_ma","65805000","","","","city_522"
cep_65268000,"br_ma","65268000","","","","city_513"
cep_65907040,"br_ma","65907040","Santo Cristo","Rua","Nova Imperatriz","city_539"
cep_65916490,"br_ma","65916490","Hum","Rua","Santa Luzia","city_539"
cep_65919210,"br_ma","65919210","Tomé de Souza","Rua","Santa Rita","city_539"
cep_65919200,"br_ma","65919200","Nicolau Dino","Rua","Santa Rita","city_539"
cep_65919190,"br_ma","65919190","Miguel Baury","Rua","Santa Rita","city_539"
cep_65919180,"br_ma","65919180","Sergipe","Rua","Santa Rita","city_539"
cep_65917150,"br_ma","65917150","Dezesseis de Julho","Rua","Santa Rita","city_539"
cep_65919300,"br_ma","65919300","São Joaquim","Rua","Santa Inês","city_539"
cep_65916440,"br_ma","65916440","Dezenove","Rua","Parque do Buriti","city_539"
cep_65916580,"br_ma","65916580","Treze","Rua","Santa Luzia","city_539"
cep_65916570,"br_ma","65916570","Onze","Rua","Santa Luzia","city_539"
cep_65916560,"br_ma","65916560","Dez","Rua","Santa Luzia","city_539"
cep_65916550,"br_ma","65916550","Nove","Rua","Parque do Buriti","city_539"
cep_65916540,"br_ma","65916540","Oito","Rua","Santa Luzia","city_539"
cep_65916530,"br_ma","65916530","Cinco","Rua","Santa Luzia","city_539"
cep_65916350,"br_ma","65916350","Cinco","Rua","Parque do Buriti","city_539"
cep_65916430,"br_ma","65916430","Dezoito","Rua","Parque do Buriti","city_539"
cep_65917280,"br_ma","65917280","W-05","Rua","Santa Rita","city_539"
cep_65916370,"br_ma","65916370","Nove","Rua","Santa Luzia","city_539"
cep_65916380,"br_ma","65916380","Dez","Rua","Parque do Buriti","city_539"
cep_65916390,"br_ma","65916390","Onze","Rua","Parque do Buriti","city_539"
cep_65916400,"br_ma","65916400","Treze","Rua","Parque do Buriti","city_539"
cep_65916520,"br_ma","65916520","Quatro","Rua","Santa Luzia","city_539"
cep_65916420,"br_ma","65916420","Dezesseis","Rua","Parque do Buriti","city_539"
cep_65916510,"br_ma","65916510","Três","Rua","Santa Luzia","city_539"
cep_65916610,"br_ma","65916610","Dezenove","Rua","Santa Luzia","city_539"
cep_65916450,"br_ma","65916450","Vinte","Rua","Parque do Buriti","city_539"
cep_65917170,"br_ma","65917170","Brigadeiro Eduardo Gomes","Rua","Santa Rita","city_539"
cep_65916470,"br_ma","65916470","Hum","Travessa","Parque do Buriti","city_539"
cep_65916480,"br_ma","65916480","Dois","Travessa","Parque do Buriti","city_539"
cep_65919240,"br_ma","65919240","Dona Isabel Cafeteira","Conjunto","Santa Rita","city_539"
cep_65916410,"br_ma","65916410","Quinze","Rua","Parque do Buriti","city_539"
cep_65917210,"br_ma","65917210","Teotônio Vilela","Rua","Santa Rita","city_539"
cep_65919220,"br_ma","65919220","G","Rua","Santa Rita","city_539"
cep_65906010,"br_ma","65906010","W1","Rua","Imigrantes","city_539"
cep_65919280,"br_ma","65919280","da Sombra","Rua","Santa Inês","city_539"
cep_65919000,"br_ma","65919000","Bom Jesus","Rua","Santa Rita","city_539"
cep_65917180,"br_ma","65917180","Santa Rita","Rua","Santa Rita","city_539"
cep_65919555,"br_ma","65919555","Pedro Neiva de Santana","Avenida","João Paulo II","city_539"
cep_65917200,"br_ma","65917200","Boa Esperança","Rua","Santa Rita","city_539"
cep_65919551,"br_ma","65919551","Alfa","Rua","João Paulo II","city_539"
cep_65917220,"br_ma","65917220","BR-010","Rodovia","Santa Rita","city_539"
cep_65917230,"br_ma","65917230","Tupi","Rua","Santa Rita","city_539"
cep_65917240,"br_ma","65917240","W-01","Rua","Santa Rita","city_539"
cep_65917250,"br_ma","65917250","W-02","Rua","Santa Rita","city_539"
cep_65917260,"br_ma","65917260","W-03","Rua","Santa Rita","city_539"
cep_65901380,"br_ma","65901380","José Bonifácio","Rua","Mercadinho","city_539"
cep_65917190,"br_ma","65917190","Bom Jardim","Rua","Santa Rita","city_539"
cep_65919310,"br_ma","65919310","São Raimundo","Rua","Santa Inês","city_539"
cep_65916340,"br_ma","65916340","Quatro","Rua","Parque do Buriti","city_539"
cep_65919250,"br_ma","65919250","Vilas Boas","Conjunto","Santa Rita","city_539"
cep_65919260,"br_ma","65919260","Nordeste","Rua","Santa Inês","city_539"
cep_65919270,"br_ma","65919270","da Paz","Rua","Santa Inês","city_539"
cep_65919160,"br_ma","65919160","Pernambuco","Rua","Santa Rita","city_539"
cep_65912100,"br_ma","65912100","São Sebastião","Avenida","Parque Santa Lúcia","city_539"
cep_65919150,"br_ma","65919150","Paraíba","Rua","Santa Rita","city_539"
cep_65919230,"br_ma","65919230","Industrial","Avenida","Santa Rita","city_539"
cep_65919320,"br_ma","65919320","Nova","Rua","Santa Inês","city_539"
cep_65919330,"br_ma","65919330","Sete de Setembro","Rua","Santa Inês","city_539"
cep_65919340,"br_ma","65919340","Tocantins","Rua","Santa Inês","city_539"
cep_65919350,"br_ma","65919350","Portuguesa","Rua","Santa Inês","city_539"
cep_65919360,"br_ma","65919360","Nossa Senhora da Aparecida","Rua","Santa Inês","city_539"
cep_65919500,"br_ma","65919500","Aganabi","Rua","Parque Alvorada","city_539"
cep_65919290,"br_ma","65919290","União","Rua","Santa Inês","city_539"
cep_65901330,"br_ma","65901330","Bahia","Rua","Três Poderes","city_539"
cep_65901480,"br_ma","65901480","Godofredo Viana","Rua","Centro","city_539"
cep_65901490,"br_ma","65901490","Simplício Moreira","Rua","Centro","city_539"
cep_65901500,"br_ma","65901500","Coriolano Milhomem","Rua","Bacuri","city_539"
cep_65901520,"br_ma","65901520","Amazonas","Rua","Centro","city_539"
cep_65901550,"br_ma","65901550","Getúlio Vargas","Avenida","Centro","city_539"
cep_65901430,"br_ma","65901430","Luís Domingues","Rua","Centro","city_539"
cep_65901590,"br_ma","65901590","Maranhão","Rua","Centro","city_539"
cep_65901420,"br_ma","65901420","Bandeirantes","Rua","Bacuri","city_539"
cep_65901610,"br_ma","65901610","Ceará","Rua","Centro","city_539"
cep_65901620,"br_ma","65901620","Rio Grande do Norte","Rua","Centro","city_539"
cep_65903000,"br_ma","65903000","Sergipe","Rua","Três Poderes","city_539"
cep_65903020,"br_ma","65903020","Minas Gerais","Rua","Três Poderes","city_539"
cep_65903030,"br_ma","65903030","Rio de Janeiro","Rua","Entroncamento","city_539"
cep_65916360,"br_ma","65916360","Oito","Rua","Parque do Buriti","city_539"
cep_65901290,"br_ma","65901290","Paraíba","Rua","Mercadinho","city_539"
cep_65907060,"br_ma","65907060","São João","Rua","Nova Imperatriz","city_539"
cep_65901360,"br_ma","65901360","Tamandaré","Rua","Mercadinho","city_539"
cep_65901350,"br_ma","65901350","Monte Castelo","Rua","Mercadinho","city_539"
cep_65901340,"br_ma","65901340","Aquiles Lisboa","Rua","Mercadinho","city_539"
cep_65903070,"br_ma","65903070","Paraná","Rua","Maranhão Novo","city_539"
cep_65903040,"br_ma","65903040","Guanabara","Rua","Três Poderes","city_539"
cep_65901450,"br_ma","65901450","Getúlio Vargas","Avenida","Centro","city_539"
cep_65901580,"br_ma","65901580","Pará","Rua","Centro","city_539"
cep_65901280,"br_ma","65901280","Rio Grande do Norte","Rua","Mercadinho","city_539"
cep_65901270,"br_ma","65901270","Estreita","Rua","Mercadinho","city_539"
cep_65901260,"br_ma","65901260","Ceará","Rua","Mercadinho","city_539"
cep_65901250,"br_ma","65901250","Piauí","Rua","Mercadinho","city_539"
cep_65901240,"br_ma","65901240","Maranhão","Rua","Mercadinho","city_539"
cep_65901600,"br_ma","65901600","Piauí","Rua","Centro","city_539"
cep_65901320,"br_ma","65901320","Sergipe","Rua","Mercadinho","city_539"
cep_65917120,"br_ma","65917120","Conselheiro Francisco Parma","Rua","Santa Rita","city_539"
cep_65901470,"br_ma","65901470","Aquiles Lisboa","Rua","Centro","city_539"
cep_65917060,"br_ma","65917060","C","Rua","Santa Rita","city_539"
cep_65917070,"br_ma","65917070","B","Rua","Santa Rita","city_539"
cep_65917080,"br_ma","65917080","D","Rua","Santa Rita","city_539"
cep_65917090,"br_ma","65917090","Bom Jesus","Rua","Boca da Mata","city_539"
cep_65916590,"br_ma","65916590","Dezesseis","Rua","Santa Luzia","city_539"
cep_65917110,"br_ma","65917110","José de Alencar","Rua","Santa Rita","city_539"
cep_65917030,"br_ma","65917030","Conselheiro Francisco Coelho","Rua","Santa Rita","city_539"
cep_65917130,"br_ma","65917130","João Meneses de Santana","Rua","Santa Rita","city_539"
cep_65917140,"br_ma","65917140","Bila Dutra","Rua","Boca da Mata","city_539"
cep_65916320,"br_ma","65916320","Dois","Rua","Santa Luzia","city_539"
cep_65917020,"br_ma","65917020","JK","Avenida","Santa Rita","city_539"
cep_65916460,"br_ma","65916460","Vinte e Três","Rua","Parque do Buriti","city_539"
cep_65916330,"br_ma","65916330","Três","Rua","Parque do Buriti","city_539"
cep_65917100,"br_ma","65917100","Santa Isabel","Rua","Santa Rita","city_539"
cep_65916660,"br_ma","65916660","Copacabana","Rua","Parque do Buriti","city_539"
cep_65919170,"br_ma","65919170","Alagoas","Rua","Juçara","city_539"
cep_65917040,"br_ma","65917040","Gomes de Souza","Rua","Santa Rita","city_539"
cep_65917160,"br_ma","65917160","Petrônio Portela","Rua","Santa Rita","city_539"
cep_65916620,"br_ma","65916620","Vinte","Rua","Santa Luzia","city_539"
cep_65916630,"br_ma","65916630","Vinte e Três","Rua","Santa Luzia","city_539"
cep_65917050,"br_ma","65917050","Ary Barroso","Rua","Santa Rita","city_539"
cep_65916650,"br_ma","65916650","Difiuri","Conjunto","Parque do Buriti","city_539"
cep_65905010,"br_ma","65905010","Vereda Tropical","Conjunto","Bom Sucesso","city_539"
cep_65916670,"br_ma","65916670","Cartier","Rua","Parque do Buriti","city_539"
cep_65916680,"br_ma","65916680","Vilela","Rua","Parque do Buriti","city_539"
cep_65916690,"br_ma","65916690","Aluízio Azevedo","Rua","Parque do Buriti","city_539"
cep_65917000,"br_ma","65917000","São João","Rua","Santa Rita","city_539"
cep_65917010,"br_ma","65917010","Alagoas","Rua","Nova Imperatriz","city_539"
cep_65916600,"br_ma","65916600","Dezoito","Rua","Santa Luzia","city_539"
cep_65916640,"br_ma","65916640","Salinópolis","Rua","Parque do Buriti","city_539"
cep_65916100,"br_ma","65916100","Beta","Rua","Bacuri","city_539"
cep_65916260,"br_ma","65916260","do Oratório","Rua","Parque Anhangüera","city_539"
cep_65912270,"br_ma","65912270","Gonçalves Dias","Rua","Parque Santa Lúcia","city_539"
cep_65913250,"br_ma","65913250","São Marcos","Rua","Jardim Oriental","city_539"
cep_65916250,"br_ma","65916250","do Alecrim","Rua","Parque Anhangüera","city_539"
cep_65916240,"br_ma","65916240","Anhangüera","Parque","Parque Anhangüera","city_539"
cep_65916230,"br_ma","65916230","Visconde de Mauá","Rua","Parque Anhangüera","city_539"
cep_65916220,"br_ma","65916220","dos Almirantes","Rua","Parque Anhangüera","city_539"
cep_65916210,"br_ma","65916210","Atalaia","Conjunto","Bacuri","city_539"
cep_65916160,"br_ma","65916160","Ubirajara","Rua","Bacuri","city_539"
cep_65916190,"br_ma","65916190","Duque de Caxias","Rua","Bacuri","city_539"
cep_65916040,"br_ma","65916040","Dom Pedro I","Rua","Bacuri","city_539"
cep_65916150,"br_ma","65916150","General Gurjão","Rua","Bacuri","city_539"
cep_65916140,"br_ma","65916140","Gregório de Matos","Rua","Bacuri","city_539"
cep_65912310,"br_ma","65912310","São Simão","Rua","Parque Santa Lúcia","city_539"
cep_65916050,"br_ma","65916050","Projetada A","Rua","Bacuri","city_539"
cep_65917270,"br_ma","65917270","W-04","Rua","Santa Rita","city_539"
cep_65912330,"br_ma","65912330","Paulo Afonso","Rua","Parque Santa Lúcia","city_539"
cep_65912340,"br_ma","65912340","Itaipu","Avenida","Parque Santa Lúcia","city_539"
cep_65912350,"br_ma","65912350","Jupiá","Rua","Parque Santa Lúcia","city_539"
cep_65912290,"br_ma","65912290","Humberto de Campos","Rua","Parque Santa Lúcia","city_539"
cep_65916120,"br_ma","65916120","Projetada C","Rua","Bacuri","city_539"
cep_65916200,"br_ma","65916200","João Pessoa","Rua","Bacuri","city_539"
cep_65916110,"br_ma","65916110","Presidente Dutra","Rua","Bacuri","city_539"
cep_65916055,"br_ma","65916055","Projetada II","Rua","Bacuri","city_539"
cep_65916060,"br_ma","65916060","Dom João VI","Rua","Bacuri","city_539"
cep_65916070,"br_ma","65916070","Alvorada","Rua","Bacuri","city_539"
